0,1,2,3,4,5,6,7,8,9,10,11,12
英超,2014-05-08,新特蘭,2-0,西布朗,2-0,輸[+0.5],小[2.5],雙,,●,,
英超,2014-05-04,阿仙奴,1-0,西布朗,1-0,贏[+1/1.5],小[3],單,●,,,
英超,2014-04-26,西布朗,1-0,韋斯咸,1-0,贏[-0.5],小[2.5/3],單,●,,,
英超,2014-04-22,曼城,3-1,西布朗,3-1,輸[+1.5/2],大[3.5],雙,,,●,
英超,2014-04-12,西布朗,3-3,熱刺,3-1,贏[+0/0.5],大[2.5],雙,,,●,
英超,2014-04-05,諾域治,0-1,西布朗,0-1,贏[+0/0.5],小[2/2.5],單,●,,,
英超,2014-03-29,西布朗,3-3,卡迪夫城,2-1,輸[-0.5/1],大[2.5],雙,,,●,
英超,2014-03-22,侯城,2-0,西布朗,2-0,輸[+0/0.5],小[2/2.5],雙,,●,,
英超,2014-03-15,史雲斯,1-2,西布朗,1-0,贏[+0.5],大[2.5],單,,●,,
英超,2014-03-08,西布朗,0-3,曼聯,0-1,輸[+0.5/1],大[2.5],單,,●,,
英超,2014-02-22,西布朗,1-1,富咸,0-1,輸[-0.5/1],小[2.5/3],雙,,●,,
英超,2014-02-12,西布朗,1-1,車路士,0-1,贏[+1/1.5],小[2.5],雙,,●,,
英超,2014-02-08,水晶宮,3-1,西布朗,2-0,輸[0],大[2/2.5],雙,,,●,
英超,2014-02-02,西布朗,1-1,利物浦,0-1,贏[+1],小[3],雙,,●,,
英超,2014-01-30,阿士東維拉,4-3,西布朗,3-3,輸[+0/0.5],大[2.5],單,,,,●
英超,2014-01-21,西布朗,1-1,愛華頓,0-1,贏[+0.5],小[2.5],雙,,●,,
英超,2014-01-11,修咸頓,1-0,西布朗,0-0,輸[+0.5/1],小[2.5],單,●,,,
英足總盃,2014-01-04,西布朗,0-2,水晶宮,0-1,輸[-0.5/1],小[2.5],雙,,●,,
英超,2014-01-01,西布朗,1-0,紐卡素,0-0,贏[-0/0.5],小[2.5],單,●,,,
英超,2013-12-28,韋斯咸,3-3,西布朗,1-2,走[0],大[2.5],雙,,,●,
英超,2013-12-26,熱刺,1-1,西布朗,1-1,贏[+1],小[2.5/3],雙,,●,,
英超,2013-12-21,西布朗,1-1,侯城,0-1,輸[-0.5],小[2/2.5],雙,,●,,
英超,2013-12-14,卡迪夫城,1-0,西布朗,0-0,輸[0],小[2.5],單,●,,,
英超,2013-12-07,西布朗,0-2,諾域治,0-1,輸[-0.5/1],小[2.5],雙,,●,,
英超,2013-12-05,西布朗,2-3,曼城,0-2,走[+1],大[3],單,,,●,
英超,2013-12-01,紐卡素,2-1,西布朗,1-0,輸[+0.5],大[2.5],單,,●,,
英超,2013-11-26,西布朗,2-2,阿士東維拉,2-0,輸[-0.5],大[2.5],雙,,,●,
