0,1,2,3,4,5,6,7,8,9,10,11,12
歐冠盃,2013-10-23,阿仙奴,1-2,多蒙特,1-1,輸[-0/0.5],走[3],單,,●,,
英超,2013-10-19,阿仙奴,4-1,諾域治,1-0,贏[-1.5],大[3],單,,,●,
英超,2013-10-06,西布朗,1-1,阿仙奴,1-0,輸[-0.5/1],小[2.5/3],雙,,●,,
歐冠盃,2013-10-02,阿仙奴,2-0,拿玻里,2-0,贏[-0.5],小[2.5/3],雙,,●,,
英超,2013-09-29,史雲斯,1-2,阿仙奴,0-0,贏[-0/0.5],大[2.5],單,,●,,
英聯賽盃,2013-09-26,西布朗,1-1,阿仙奴,0-0,輸[-0.5],小[2.5/3],雙,,●,,
英超,2013-09-22,阿仙奴,3-1,史篤城,2-1,贏[-1/1.5],大[2.5/3],雙,,,●,
歐冠盃,2013-09-19,馬賽,1-2,阿仙奴,0-0,贏[-0/0.5],大[2.5],單,,●,,
英超,2013-09-14,新特蘭,1-3,阿仙奴,0-1,贏[-0.5/1],大[2.5],雙,,,●,
英超,2013-09-01,阿仙奴,1-0,熱刺,1-0,贏[-0.5],小[2.5/3],單,●,,,
歐冠盃,2013-08-28,阿仙奴,2-0,費倫巴治,1-0,贏[-1/1.5],小[2.5/3],雙,,●,,
英超,2013-08-24,富咸,1-3,阿仙奴,0-2,贏[-0.5],大[2.5/3],雙,,,●,
歐冠盃,2013-08-22,費倫巴治,0-3,阿仙奴,0-0,贏[-0/0.5],大[2.5],單,,●,,
英超,2013-08-17,阿仙奴,1-3,阿士東維拉,1-1,輸[-1/1.5],大[3],雙,,,●,
友誼賽,2013-08-10,曼城,1-3,阿仙奴,0-1,贏[+0.5],大[2.5/3],雙,,,●,
酋長盃,2013-08-04,阿仙奴,1-2,加拉塔沙雷,1-0,輸[-1],大[2.5/3],單,,●,,
酋長盃,2013-08-03,阿仙奴,2-2,拿玻里,0-2,輸[-0.5/1],大[2.5],雙,,,●,
友誼賽,2013-07-26,浦和紅鑽,1-2,阿仙奴,0-0,輸[-1.5],小[3.5/4],單,,●,,
友誼賽,2013-07-22,名古屋八鯨,1-3,阿仙奴,0-2,贏[-1.5/2],大[3.5/4],雙,,,●,
友誼賽,2013-07-17,越南,1-7,阿仙奴,0-3,贏[-3/3.5],大[4.5],雙,,,,●
友誼賽,2013-07-14,印尼明星隊,0-7,阿仙奴,0-1,贏[-2.5/3],大[3.5/4],單,,,,●
勝 平 負,,,,,,,,,,,,
英足總盃,2015-05-31,阿仙奴,4-0,阿士東維拉,1-0,贏[-1/1.5],大[2.5],雙,,,●,
英超,2015-05-24,阿仙奴,4-1,西布朗,4-0,贏[-1.5],大[3],單,,,●,
英超,2015-05-21,阿仙奴,0-0,新特蘭,0-0,輸[-1.5/2],小[3],雙,●,,,
英超,2015-05-17,曼聯,1-1,阿仙奴,1-0,走[0],小[2.5],雙,,●,,
英超,2015-05-12,阿仙奴,0-1,史雲斯,0-0,輸[-1.5],小[3],單,●,,,
英超,2015-05-05,侯城,1-3,阿仙奴,0-3,贏[-0.5/1],大[2.5],雙,,,●,
英超,2015-04-26,阿仙奴,0-0,車路士,0-0,輸[-0/0.5],小[2.5],雙,●,,,
英足總盃,2015-04-19,雷丁,1-1,阿仙奴,0-1,輸[-1.5],小[3],雙,,●,,
英超,2015-04-12,般尼,0-1,阿仙奴,0-1,贏[-0.5/1],小[2.5],單,●,,,
英超,2015-04-04,阿仙奴,4-1,利物浦,3-0,贏[-0.5/1],大[2.5],單,,,●,
英超,2015-03-21,紐卡素,1-2,阿仙奴,0-2,贏[-0.5/1],大[2.5/3],單,,●,,
