0,1,2,3,4,5,6,7,8,9,10,11,12
英超,2013-10-22,水晶宮,1-4,富咸,1-2,贏[0],大[2/2.5],單,,,●,
英超,2013-10-05,富咸,1-0,史篤城,0-0,贏[-0/0.5],小[2/2.5],單,●,,,
英超,2013-09-28,富咸,1-2,卡迪夫城,1-1,輸[-0/0.5],大[2.5],單,,●,,
英聯賽盃,2013-09-25,富咸,2-1,愛華頓,0-1,贏[0],大[2.5/3],單,,●,,
英超,2013-09-22,車路士,2-0,富咸,0-0,輸[+1.5],小[2.5/3],雙,,●,,
英超,2013-09-14,富咸,1-1,西布朗,1-0,輸[-0/0.5],小[2.5],雙,,●,,
英超,2013-08-31,紐卡素,1-0,富咸,0-0,輸[+0.5],小[2.5],單,●,,,
英聯賽盃,2013-08-28,伯頓,1-1,富咸,0-1,輸[-1],小[2.5/3],雙,,●,,
英超,2013-08-24,富咸,1-3,阿仙奴,0-2,輸[+0.5],大[2.5/3],雙,,,●,
英超,2013-08-17,新特蘭,0-1,富咸,0-0,贏[+0/0.5],小[2.5],單,●,,,
友誼賽,2013-08-10,富咸,1-2,帕爾馬,1-0,輸[-0.5],大[2.5],單,,●,,
友誼賽,2013-08-06,富咸,1-1,貝迪斯,1-0,輸[-0/0.5],小[2.5],雙,,●,,
友誼賽,2013-07-28,雲達不萊梅,1-0,富咸,0-0,輸[+0.5],小[2.5/3],單,●,,,
友誼賽,2013-07-21,薩普利沙,2-2,富咸,1-2,輸[-1],大[2.5/3],雙,,,●,
友誼賽,2013-07-18,阿拉祖蘭斯,1-3,富咸,0-0,贏[-1.5],大[2.5/3],雙,,,●,
友誼賽,2013-07-15,卡達真尼斯,0-3,富咸,0-2,贏[-0.5/1],走[3],單,,●,,
勝 平 負,,,,,,,,,,,,
英冠,2015-05-02,諾域治,4-2,富咸,2-0,輸[+1/1.5],大[2.5/3],雙,,,●,
英冠,2015-04-25,富咸,4-3,米杜士堡,1-0,贏[+1],大[2.5],單,,,,●
英冠,2015-04-18,黑池,0-1,富咸,0-1,贏[-0.5],小[2.5/3],單,●,,,
英冠,2015-04-16,富咸,1-1,洛達咸,0-1,輸[-0.5],小[2.5],雙,,●,,
英冠,2015-04-11,富咸,2-2,韋根,2-1,輸[-0/0.5],大[2.5],雙,,,●,
