0,1,2,3,4,5,6,7,8,9,10,11,12
英超,2015-01-18,紐卡素,1-2,修咸頓,1-1,輸[0],大[2/2.5],單,,●,,
英超,2015-01-10,車路士,2-0,紐卡素,1-0,走[+2],小[3],雙,,●,,
英足總盃,2015-01-03,李斯特城,1-0,紐卡素,1-0,輸[+0.5],小[2.5],單,●,,,
英超,2015-01-01,紐卡素,3-3,般尼,2-1,輸[-0.5],大[2.5],雙,,,●,
英超,2014-12-29,紐卡素,3-2,愛華頓,1-1,贏[0],大[2.5],單,,,●,
英超,2014-12-26,曼聯,3-1,紐卡素,2-0,輸[+1.5],大[3],雙,,,●,
英超,2014-12-21,紐卡素,0-1,新特蘭,0-0,輸[-0/0.5],小[2.5],單,●,,,
英聯賽盃,2014-12-18,熱刺,4-0,紐卡素,1-0,輸[+0.5/1],大[2.5/3],雙,,,●,
英超,2014-12-14,阿仙奴,4-1,紐卡素,1-0,輸[+1.5],大[3],單,,,●,
英超,2014-12-06,紐卡素,2-1,車路士,0-0,贏[+1],大[2.5],單,,●,,
英超,2014-12-03,般尼,1-1,紐卡素,1-0,走[0],小[2/2.5],雙,,●,,
英超,2014-11-29,韋斯咸,1-0,紐卡素,0-0,輸[+0/0.5],小[2.5],單,●,,,
英超,2014-11-22,紐卡素,1-0,昆士柏流浪,0-0,贏[-0.5/1],小[2.5],單,●,,,
英超,2014-11-09,西布朗,0-2,紐卡素,0-1,贏[+0/0.5],小[2.5],雙,,●,,
英超,2014-11-01,紐卡素,1-0,利物浦,0-0,贏[+0/0.5],小[2.5/3],單,●,,,
英聯賽盃,2014-10-30,曼城,0-2,紐卡素,0-1,贏[+2/2.5],小[3/3.5],雙,,●,,
英超,2014-10-26,熱刺,1-2,紐卡素,1-0,贏[+1],大[2.5/3],單,,●,,
英超,2014-10-18,紐卡素,1-0,李斯特城,0-0,贏[-0/0.5],小[2.5],單,●,,,
英超,2014-10-04,史雲斯,2-2,紐卡素,1-1,贏[+0.5],大[2.5],雙,,,●,
英超,2014-09-30,史篤城,1-0,紐卡素,1-0,輸[+0.5],小[2/2.5],單,●,,,
英聯賽盃,2014-09-25,水晶宮,2-2,紐卡素,1-1,走[0],大[2.5],雙,,,●,
英超,2014-09-20,紐卡素,2-2,侯城,0-0,輸[-0.5],大[2/2.5],雙,,,●,
英超,2014-09-13,修咸頓,4-0,紐卡素,2-0,輸[+0.5/1],大[2.5],雙,,,●,
英超,2014-08-30,紐卡素,3-3,水晶宮,1-1,輸[-0.5/1],大[2/2.5],雙,,,●,
英聯賽盃,2014-08-27,基寧咸,0-1,紐卡素,0-1,輸[-1/1.5],小[3],單,●,,,
英超,2014-08-23,阿士東維拉,0-0,紐卡素,0-0,走[0],小[2.5],雙,●,,,
英超,2014-08-17,紐卡素,0-2,曼城,0-1,輸[+1],小[2.5/3],雙,,●,,
友誼賽,2014-08-10,紐卡素,1-0,皇家蘇斯達,0-0,贏[-0.5],小[2.5/3],單,●,,,
友誼賽,2014-08-06,哈德斯菲爾德,2-2,紐卡素,1-1,輸[-0.5/1],大[2.5/3],雙,,,●,
友誼賽,2014-08-03,史浩克零四,1-3,紐卡素,0-1,贏[+0.5],大[2.5],雙,,,●,
友誼賽,2014-08-02,馬拉加,3-1,紐卡素,3-0,輸[0],大[2.5],雙,,,●,
友誼賽,2014-07-31,錫周三,0-1,紐卡素,0-0,贏[-0/0.5],小[2.5],單,●,,,
友誼賽,2014-07-26,威靈頓鳳凰,0-1,紐卡素,0-1,輸[-1/1.5],小[3],單,●,,,
友誼賽,2014-07-22,悉尼FC,0-4,紐卡素,0-3,贏[-0.5],大[3],雙,,,●,
友誼賽,2014-07-16,奧咸,2-1,紐卡素,0-1,輸[-0.5/1],大[2.5],單,,●,,
勝 平 負,,,,,,,,,,,,
英超,2016-03-20,紐卡素,1-1,新特蘭,0-1,輸[-0/0.5],小[2/2.5],雙,,●,,
英超,2016-03-15,李斯特城,1-0,紐卡素,1-0,走[+1],小[2.5/3],單,●,,,
英超,2016-03-05,紐卡素,1-3,般尼茅夫,0-1,輸[+0.5],大[2.5],雙,,,●,
英超,2016-03-03,史篤城,1-0,紐卡素,0-0,輸[+0.5],小[2/2.5],單,●,,,
英超,2016-02-14,車路士,5-1,紐卡素,3-0,輸[+1.5],大[2.5/3],雙,,,●,
英超,2016-02-06,紐卡素,1-0,西布朗,1-0,贏[-0/0.5],小[2/2.5],單,●,,,
英超,2016-02-04,愛華頓,3-0,紐卡素,1-0,輸[+0.5/1],大[2.5],單,,●,,
英超,2016-01-23,屈福特,2-1,紐卡素,0-0,輸[+0.5],大[2/2.5],單,,●,,
英超,2016-01-16,紐卡素,2-1,韋斯咸,2-0,贏[-0/0.5],大[2.5],單,,●,,
英超,2016-01-13,紐卡素,3-3,曼聯,1-2,贏[+0.5],大[2.5],雙,,,●,
英足總盃,2016-01-09,屈福特,1-0,紐卡素,1-0,輸[+0.5],小[2.5/3],單,●,,,
英超,2016-01-02,阿仙奴,1-0,紐卡素,0-0,贏[+2],小[3.5],單,●,,,
英超,2015-12-28,西布朗,1-0,紐卡素,0-0,輸[+0/0.5],小[2],單,●,,,
英超,2015-12-27,紐卡素,0-1,愛華頓,0-0,輸[+0/0.5],小[3],單,●,,,
英超,2015-12-20,紐卡素,1-1,阿士東維拉,1-0,輸[-0.5],小[2.5],雙,,●,,
英超,2015-12-14,熱刺,1-2,紐卡素,1-0,贏[+1.5],大[2.5/3],單,,●,,
英超,2015-12-07,紐卡素,2-0,利物浦,0-0,贏[+1],小[2.5],雙,,●,,
英超,2015-11-28,水晶宮,5-1,紐卡素,3-1,輸[+0.5/1],大[2.5/3],雙,,,●,
英超,2015-11-21,紐卡素,0-3,李斯特城,0-1,輸[0],走[3],單,,●,,
英超,2015-11-07,般尼茅夫,0-1,紐卡素,0-1,贏[+0/0.5],小[2.5],單,●,,,
英超,2015-10-31,紐卡素,0-0,史篤城,0-0,輸[-0/0.5],小[2/2.5],雙,●,,,
英超,2015-10-25,新特蘭,3-0,紐卡素,1-0,輸[0],大[2.5],單,,●,,
英超,2015-10-18,紐卡素,6-2,諾域治,3-2,贏[-0/0.5],大[2.5/3],雙,,,,●
英超,2015-10-03,曼城,6-1,紐卡素,1-1,輸[+2],大[3.5/4],單,,,,●
英超,2015-09-27,紐卡素,2-2,車路士,1-0,贏[+1],大[2.5],雙,,,●,
英聯賽盃,2015-09-24,紐卡素,0-1,錫周三,0-0,輸[-1],小[2.5],單,●,,,
英超,2015-09-19,紐卡素,1-2,屈福特,0-2,輸[-0/0.5],大[2.5],單,,●,,
英超,2015-09-15,韋斯咸,2-0,紐卡素,1-0,輸[+0.5],小[2.5/3],雙,,●,,
英超,2015-08-29,紐卡素,0-1,阿仙奴,0-0,走[+1],小[3],單,●,,,
英聯賽盃,2015-08-26,紐卡素,4-1,諾咸頓,2-1,贏[-1/1.5],大[3],單,,,●,
英超,2015-08-22,曼聯,0-0,紐卡素,0-0,贏[+1.5],小[3],雙,●,,,
英超,2015-08-15,史雲斯,2-0,紐卡素,1-0,輸[+0.5/1],小[2.5/3],雙,,●,,
英超,2015-08-09,紐卡素,2-2,修咸頓,1-1,走[0],大[2/2.5],雙,,,●,
友誼賽,2015-08-01,紐卡素,0-1,慕遜加柏,0-0,輸[+0/0.5],小[2.5/3],單,●,,,
友誼賽,2015-07-30,約克城,2-1,紐卡素,2-0,輸[-1],大[2.5/3],單,,●,,
友誼賽,2015-07-26,錫菲聯,2-2,紐卡素,0-1,輸[-0.5],大[2.5/3],雙,,,●,
友誼賽,2015-07-22,波特蘭伐木工二隊,4-3,紐卡素,3-1,-,大[2.5],單,,,,●
友誼賽,2015-07-22,波特蘭伐木者,4-3,紐卡素,3-1,-,大[2.5],單,,,,●
友誼賽,2015-07-19,薩克拉門托共和,0-1,紐卡素,0-0,輸[-1/1.5],小[2.5/3],單,●,,,
友誼賽,2015-07-15,阿特拿斯,2-1,紐卡素,2-1,輸[-0/0.5],大[2.5/3],單,,●,,
友誼賽,2015-07-11,基斯赫德,0-1,紐卡素,0-1,輸[-1.5/2],小[3],單,●,,,
勝 平 負,,,,,,,,,,,,
