0,1,2,3,4,5,6,7,8,9,10,11,12
英冠,2014-03-12,打比郡,0-0,保頓,0-0,贏[+0.5],小[2.5],雙,●,,,
英冠,2014-03-08,列斯聯,1-5,保頓,0-1,贏[+0.5],大[2/2.5],雙,,,●,
英冠,2014-03-01,保頓,4-0,布力般流浪,2-0,贏[0],大[2/2.5],雙,,,●,
英冠,2014-02-22,保頓,2-0,屈福特,2-0,贏[0],小[2.5],雙,,●,,
英冠,2014-02-15,米禾爾,1-1,保頓,0-1,輸[-0/0.5],小[2.5],雙,,●,,
英冠,2014-02-12,保頓,0-1,般尼,0-0,輸[0],小[2/2.5],單,●,,,
英冠,2014-02-08,保頓,2-2,般尼茅夫,2-1,輸[-0/0.5],大[2.5],雙,,,●,
英冠,2014-02-01,葉士域治,1-0,保頓,0-0,輸[+0.5],小[2.5],單,●,,,
英冠,2014-01-29,昆士柏流浪,2-1,保頓,1-0,輸[+0.5/1],大[2/2.5],單,,●,,
英足總盃,2014-01-25,保頓,0-1,卡迪夫城,0-0,輸[-0/0.5],小[2.5],單,●,,,
英冠,2014-01-18,雷丁,7-1,保頓,4-0,輸[0],大[2.5],雙,,,,●
英冠,2014-01-11,保頓,1-1,諾定咸森林,0-0,走[0],小[2/2.5],雙,,●,,
英足總盃,2014-01-04,保頓,2-1,黑池,1-1,贏[-0/0.5],大[2.5],單,,●,,
英冠,2014-01-01,保頓,2-2,米杜士堡,1-2,走[0],大[2.5],雙,,,●,
英冠,2013-12-29,李斯特城,5-3,保頓,3-3,輸[+0.5/1],大[2.5],雙,,,,●
英冠,2013-12-26,班士利,0-1,保頓,0-0,贏[-0/0.5],小[2.5],單,●,,,
英冠,2013-12-21,保頓,1-1,查爾頓,1-1,輸[-0.5],小[2/2.5],雙,,●,,
英冠,2013-12-15,韋根,3-2,保頓,2-0,輸[+0/0.5],大[2/2.5],單,,,●,
英冠,2013-12-07,保頓,3-0,唐卡士打,2-0,贏[-1],大[2.5],單,,●,,
英冠,2013-12-04,保頓,0-1,哈德斯菲爾德,0-0,輸[-0.5],小[2.5],單,●,,,
英冠,2013-11-30,米杜士堡,1-0,保頓,0-0,輸[+0/0.5],小[2.5],單,●,,,
英冠,2013-11-23,屈福特,0-1,保頓,0-1,贏[+0.5/1],小[2.5/3],單,●,,,
英冠,2013-11-09,保頓,3-1,米禾爾,2-1,贏[-0.5],大[2.5],雙,,,●,
英冠,2013-11-02,般尼茅夫,0-2,保頓,0-1,贏[+0/0.5],小[2.5],雙,,●,,
英冠,2013-10-26,保頓,1-1,葉士域治,0-0,輸[-0.5],小[2.5],雙,,●,,
英冠,2013-10-19,保頓,1-1,錫周三,1-1,輸[-0.5],小[2.5],雙,,●,,
英冠,2013-10-05,伯明翰,1-2,保頓,0-1,贏[+0.5],大[2.5/3],單,,●,,
英冠,2013-10-02,黑池,0-0,保頓,0-0,贏[+0/0.5],小[2.5/3],雙,●,,,
英冠,2013-09-28,保頓,1-1,伊奧華,0-0,輸[-1],小[2.5/3],雙,,●,,
英冠,2013-09-21,白禮頓,3-1,保頓,0-1,輸[+0/0.5],大[2.5],雙,,,●,
英冠,2013-09-18,保頓,2-2,打比郡,2-2,贏[+0/0.5],大[2.5],雙,,,●,
英冠,2013-09-14,保頓,0-1,列斯聯,0-1,輸[-0/0.5],小[2.5],單,●,,,
英冠,2013-08-31,布力般流浪,4-1,保頓,2-1,輸[0],大[2.5],單,,,●,
英聯賽盃,2013-08-28,燦美爾,1-1,保頓,1-0,輸[-0.5/1],小[2.5],雙,,●,,
英冠,2013-08-24,保頓,0-1,昆士柏流浪,0-0,輸[+0/0.5],小[2.5],單,●,,,
英冠,2013-08-17,諾定咸森林,3-0,保頓,1-0,輸[+0/0.5],大[2/2.5],單,,●,,
英冠,2013-08-10,保頓,1-1,雷丁,1-0,輸[-0/0.5],小[2.5],雙,,●,,
英聯賽盃,2013-08-07,梳士貝利,1-3,保頓,1-2,贏[-0.5],大[2.5],雙,,,●,
英冠,2013-08-03,般尼,1-1,保頓,1-1,走[0],小[2.5],雙,,●,,
友誼賽,2013-07-27,保頓,0-2,貝迪斯,0-1,輸[+0/0.5],小[2.5/3],雙,,●,,
友誼賽,2013-07-24,卡素爾,1-0,保頓,1-0,輸[-0.5/1],小[2.5/3],單,●,,,
友誼賽,2013-07-20,梳士貝利,3-3,保頓,1-3,輸[-0.5],大[2.5/3],雙,,,●,
友誼賽,2013-07-20,喬利,1-2,保頓,0-1,-,大[2.5],單,,●,,
友誼賽,2013-07-17,洛達咸,2-1,保頓,0-1,輸[-0.5],大[2.5],單,,●,,
勝 平 負,,,,,,,,,,,,
英冠,2015-05-02,保頓,0-1,伯明翰,0-1,輸[-0/0.5],小[2.5/3],單,●,,,
英冠,2015-04-28,般尼茅夫,3-0,保頓,2-0,輸[+1.5/2],走[3],單,,●,,
英冠,2015-04-18,賓福特,2-2,保頓,2-1,贏[+1/1.5],大[2.5/3],雙,,,●,
英冠,2015-04-15,保頓,1-1,查爾頓,0-1,輸[-0/0.5],小[2.5],雙,,●,,
英冠,2015-04-11,保頓,1-2,諾域治,1-1,輸[+0.5/1],大[2.5],單,,●,,
英冠,2015-04-06,卡迪夫城,0-3,保頓,0-0,贏[+0/0.5],大[2.5],單,,●,,
英冠,2015-04-04,保頓,1-1,黑池,0-1,輸[-1],小[2/2.5],雙,,●,,
英冠,2015-03-21,韋根,1-1,保頓,0-0,贏[+0/0.5],小[2/2.5],雙,,●,,
英冠,2015-03-18,葉士域治,1-0,保頓,0-0,走[+1],小[2.5],單,●,,,
英冠,2015-03-14,保頓,2-0,米禾爾,2-0,贏[-0.5],小[2.5],雙,,●,,
英冠,2015-03-12,布力般流浪,1-0,保頓,0-0,輸[+0.5/1],小[2.5],單,●,,,
英冠,2015-03-04,保頓,1-1,雷丁,0-0,走[0],小[2.5],雙,,●,,
英冠,2015-02-28,保頓,1-0,白禮頓,0-0,贏[0],小[2/2.5],單,●,,,
英冠,2015-02-25,米杜士堡,1-0,保頓,1-0,贏[+1/1.5],小[2.5],單,●,,,
