0,1,2,3,4,5,6,7,8,9,10,11,12
英超,2015-04-25,史篤城,1-1,新特蘭,1-1,贏[+0.5/1],小[2/2.5],雙,,●,,
英超,2015-04-11,新特蘭,1-4,水晶宮,0-0,輸[0],大[2/2.5],單,,,●,
英超,2015-04-05,新特蘭,1-0,紐卡素,1-0,贏[0],小[2/2.5],單,●,,,
英超,2015-03-22,韋斯咸,1-0,新特蘭,0-0,輸[+0.5],小[2/2.5],單,●,,,
英超,2015-03-14,新特蘭,0-4,阿士東維拉,0-4,輸[-0/0.5],大[2],雙,,,●,
英超,2015-03-04,侯城,1-1,新特蘭,1-0,贏[+0/0.5],小[2/2.5],雙,,●,,
英超,2015-02-28,曼聯,2-0,新特蘭,0-0,輸[+1/1.5],小[2.5],雙,,●,,
英超,2015-02-21,新特蘭,0-0,西布朗,0-0,走[0],小[2],雙,●,,,
英足總盃,2015-02-15,巴拉福特,2-0,新特蘭,1-0,輸[-0/0.5],小[2.5],雙,,●,,
英超,2015-02-11,新特蘭,0-2,昆士柏流浪,0-2,輸[-0.5],小[2/2.5],雙,,●,,
英超,2015-02-07,史雲斯,1-1,新特蘭,0-1,贏[+0.5],小[2/2.5],雙,,●,,
英足總盃,2015-02-04,富咸,1-3,新特蘭,1-0,贏[0],大[2.5],雙,,,●,
英超,2015-01-31,新特蘭,2-0,般尼,2-0,贏[-0/0.5],小[2/2.5],雙,,●,,
英足總盃,2015-01-24,新特蘭,0-0,富咸,0-0,輸[-0.5/1],小[2.5],雙,●,,,
英超,2015-01-17,熱刺,2-1,新特蘭,1-1,走[+1],大[2.5/3],單,,●,,
英超,2015-01-10,新特蘭,0-1,利物浦,0-1,輸[+0/0.5],小[2.5],單,●,,,
英足總盃,2015-01-04,新特蘭,1-0,列斯聯,1-0,輸[-1/1.5],小[2.5/3],單,●,,,
英超,2015-01-01,曼城,3-2,新特蘭,0-0,贏[+2],大[3],單,,,●,
英超,2014-12-28,阿士東維拉,0-0,新特蘭,0-0,贏[+0/0.5],小[2/2.5],雙,●,,,
英超,2014-12-26,新特蘭,1-3,侯城,1-1,輸[-0.5],大[2/2.5],雙,,,●,
