0,1,2,3,4,5,6,7,8,9,10,11,12
歐霸盃,2012-08-31,利物浦,1-1,赫斯,0-0,輸[-2/2.5],小[3],雙,,●,,
英超,2012-08-26,利物浦,2-2,曼城,1-0,贏[+0/0.5],大[2.5],雙,,,●,
歐霸盃,2012-08-24,赫斯,0-1,利物浦,0-0,走[-1],小[2.5],單,●,,,
英超,2012-08-18,西布朗,3-0,利物浦,1-0,輸[-0.5/1],大[2.5],單,,●,,
友誼賽,2012-08-12,利物浦,3-1,利華古遜,2-0,贏[+0.5],大[2.5],雙,,,●,
歐霸盃,2012-08-10,利物浦,3-0,高美爾,2-0,贏[-1.5/2],大[2.5/3],單,,●,,
歐霸盃,2012-08-03,高美爾,0-1,利物浦,0-0,走[-1],小[2.5],單,●,,,
友誼賽,2012-07-29,利物浦,0-0,熱刺,0-0,走[0],小[2.5],雙,●,,,
友誼賽,2012-07-26,利物浦,1-2,羅馬,0-0,輸[-0/0.5],大[2.5],單,,●,,
國際冠軍盃,2012-07-22,多倫多FC,1-1,利物浦,1-1,輸[-1/1.5],小[3],雙,,●,,
友誼賽,2012-05-15,利麥立克,1-1,利物浦,1-0,-,小[2.5],雙,,●,,
勝 平 負,,,,,,,,,,,,
英超,2014-05-11,利物浦,2-1,紐卡素,0-1,輸[-2/2.5],小[3.5/4],單,,●,,
英超,2014-05-06,水晶宮,3-3,利物浦,0-1,輸[-1.5],大[3/3.5],雙,,,●,
英超,2014-04-27,利物浦,0-2,車路士,0-1,輸[-0.5/1],小[3],雙,,●,,
英超,2014-04-20,諾域治,2-3,利物浦,0-2,輸[-1/1.5],大[3/3.5],單,,,●,
英超,2014-04-13,利物浦,3-2,曼城,2-0,贏[-0/0.5],大[3/3.5],單,,,●,
英超,2014-04-06,韋斯咸,1-2,利物浦,1-1,輸[-1.5],小[3/3.5],單,,●,,
英超,2014-03-30,利物浦,4-0,熱刺,2-0,贏[-1/1.5],大[3/3.5],雙,,,●,
英超,2014-03-27,利物浦,2-1,新特蘭,1-0,輸[-2/2.5],小[3.5],單,,●,,
