0,1,2,3,4,5,6,7,8,9,10,11,12
友誼賽,2012-05-23,諾域治,2-0,些路迪,1-0,贏[-0/0.5],小[2.5/3],雙,,●,,
勝 平 負,,,,,,,,,,,,
英超,2014-05-11,諾域治,0-2,阿仙奴,0-0,輸[+0.5/1],小[3],雙,,●,,
英超,2014-05-04,車路士,0-0,諾域治,0-0,贏[+2],小[3/3.5],雙,●,,,
英超,2014-04-27,曼聯,4-0,諾域治,1-0,輸[+1.5],大[3],雙,,,●,
英超,2014-04-20,諾域治,2-3,利物浦,0-2,贏[+1/1.5],大[3/3.5],單,,,●,
英超,2014-04-12,富咸,1-0,諾域治,1-0,輸[+0.5],小[2.5],單,●,,,
英超,2014-04-05,諾域治,0-1,西布朗,0-1,輸[-0/0.5],小[2/2.5],單,●,,,
英超,2014-03-29,史雲斯,3-0,諾域治,2-0,輸[+0.5/1],大[2.5],單,,●,,
英超,2014-03-22,諾域治,2-0,新特蘭,2-0,贏[-0/0.5],小[2/2.5],雙,,●,,
英超,2014-03-15,修咸頓,4-2,諾域治,1-0,輸[+1],大[2.5],雙,,,●,
英超,2014-03-08,諾域治,1-1,史篤城,0-0,輸[-0/0.5],小[2/2.5],雙,,●,,
英超,2014-03-03,阿士東維拉,4-1,諾域治,4-1,輸[+0.5],大[2.5],單,,,●,
英超,2014-02-24,諾域治,1-0,熱刺,0-0,贏[+0.5],小[2.5],單,●,,,
英超,2014-02-12,韋斯咸,2-0,諾域治,0-0,輸[+0.5],小[2.5],雙,,●,,
英超,2014-02-08,諾域治,0-0,曼城,0-0,贏[+1.5],小[3/3.5],雙,●,,,
英超,2014-02-01,卡迪夫城,2-1,諾域治,0-1,輸[+0/0.5],大[2/2.5],單,,●,,
英超,2014-01-29,諾域治,0-0,紐卡素,0-0,走[0],小[2.5],雙,●,,,
英超,2014-01-18,諾域治,1-0,侯城,0-0,贏[-0/0.5],小[2/2.5],單,●,,,
英足總盃,2014-01-15,富咸,3-0,諾域治,2-0,輸[+0/0.5],大[2.5],單,,●,,
英超,2014-01-11,愛華頓,2-0,諾域治,1-0,輸[+1.5],小[2.5/3],雙,,●,,
英足總盃,2014-01-04,諾域治,1-1,富咸,1-1,輸[-0/0.5],小[2.5],雙,,●,,
英超,2014-01-01,水晶宮,1-1,諾域治,1-1,贏[+0/0.5],小[2/2.5],雙,,●,,
英超,2013-12-28,諾域治,0-1,曼聯,0-0,走[+1],小[2.5],單,●,,,
英超,2013-12-26,諾域治,1-2,富咸,1-1,輸[-0.5],大[2.5],單,,●,,
英超,2013-12-21,新特蘭,0-0,諾域治,0-0,贏[+0.5],小[2.5],雙,●,,,
英超,2013-12-15,諾域治,1-1,史雲斯,1-1,走[0],小[2.5],雙,,●,,
英超,2013-12-07,西布朗,0-2,諾域治,0-1,贏[+0.5/1],小[2.5],雙,,●,,
英超,2013-12-05,利物浦,5-1,諾域治,3-0,輸[+1.5/2],大[3/3.5],雙,,,●,
英超,2013-11-30,諾域治,1-0,水晶宮,1-0,贏[-0.5],小[2.5],單,●,,,
英超,2013-11-23,紐卡素,2-1,諾域治,2-0,輸[+0.5/1],大[2.5],單,,●,,
英超,2013-11-10,諾域治,3-1,韋斯咸,0-1,贏[-0/0.5],大[2/2.5],雙,,,●,
英超,2013-11-02,曼城,7-0,諾域治,4-0,輸[+2],大[3],單,,,,●
英聯賽盃,2013-10-30,曼聯,4-0,諾域治,1-0,輸[+1/1.5],大[3],雙,,,●,
英超,2013-10-26,諾域治,0-0,卡迪夫城,0-0,輸[-0.5],小[2/2.5],雙,●,,,
英超,2013-10-19,阿仙奴,4-1,諾域治,1-0,輸[+1.5],大[3],單,,,●,
英超,2013-10-06,諾域治,1-3,車路士,0-1,輸[+1],大[2.5],雙,,,●,
英超,2013-09-29,史篤城,0-1,諾域治,0-1,贏[+0.5],小[2/2.5],單,●,,,
英聯賽盃,2013-09-25,屈福特,2-2,諾域治,1-0,走[0],大[2.5/3],雙,,,●,
英超,2013-09-21,諾域治,0-1,阿士東維拉,0-1,輸[-0/0.5],小[2.5],單,●,,,
英超,2013-09-14,熱刺,2-0,諾域治,1-0,輸[+1/1.5],小[2.5/3],雙,,●,,
英超,2013-08-31,諾域治,1-0,修咸頓,0-0,贏[+0/0.5],小[2.5],單,●,,,
英聯賽盃,2013-08-28,諾域治,6-3,貝利,2-0,贏[-1.5/2],大[3],單,,,,●
英超,2013-08-24,侯城,1-0,諾域治,1-0,輸[+0/0.5],小[2/2.5],單,●,,,
英超,2013-08-17,諾域治,2-2,愛華頓,0-0,贏[+0/0.5],大[2.5],雙,,,●,
友誼賽,2013-08-10,諾域治,2-0,彭拿典奈高斯,1-0,贏[-1],小[2.5],雙,,●,,
友誼賽,2013-08-07,諾域治,1-1,皇家蘇斯達,1-0,輸[-0/0.5],小[2.5],雙,,●,,
友誼賽,2013-08-03,布拉加,2-2,諾域治,0-2,贏[+0.5],大[2.5],雙,,,●,
友誼賽,2013-07-31,白禮頓,1-1,諾域治,0-1,輸[-0/0.5],小[2.5],雙,,●,,
友誼賽,2013-07-25,波特蘭伐木者,1-0,諾域治,0-0,輸[+0/0.5],小[2.5/3],單,●,,,
友誼賽,2013-07-21,聖荷西地震,1-0,諾域治,1-0,輸[-0.5],小[2.5/3],單,●,,,
友誼賽,2013-07-19,多拉多斯,0-3,諾域治,0-0,-,大[2.5],單,,●,,
勝 平 負,,,,,,,,,,,,
英冠附,2015-05-25,米杜士堡,0-2,諾域治,0-2,贏[0],小[2/2.5],雙,,●,,
英冠附,2015-05-16,諾域治,3-1,葉士域治,0-0,贏[-0.5/1],大[2.5],雙,,,●,
英冠附,2015-05-09,葉士域治,1-1,諾域治,1-1,輸[-0/0.5],小[2/2.5],雙,,●,,
英冠,2015-05-02,諾域治,4-2,富咸,2-0,贏[-1/1.5],大[2.5/3],雙,,,●,
英冠,2015-04-25,洛達咸,1-1,諾域治,0-0,輸[-0.5/1],小[2.5],雙,,●,,
英冠,2015-04-18,諾域治,0-1,米杜士堡,0-1,輸[-0.5],小[2/2.5],單,●,,,
英冠,2015-04-15,列斯聯,0-2,諾域治,0-0,贏[-1/1.5],小[2.5],雙,,●,,
英冠,2015-04-11,保頓,1-2,諾域治,1-1,贏[-0.5/1],大[2.5],單,,●,,
英冠,2015-04-06,諾域治,2-0,錫周三,2-0,贏[-1/1.5],小[2.5],雙,,●,,
英冠,2015-04-03,白禮頓,0-1,諾域治,0-0,贏[-0/0.5],小[2/2.5],單,●,,,
英冠,2015-03-21,諾域治,3-1,諾定咸森林,1-0,贏[-0.5/1],大[2.5/3],雙,,,●,
英冠,2015-03-18,哈德斯菲爾德,2-2,諾域治,0-0,輸[-0.5],大[2.5],雙,,,●,
英冠,2015-03-14,諾域治,1-1,打比郡,1-0,輸[-0.5],小[2/2.5],雙,,●,,
英冠,2015-03-07,米禾爾,1-4,諾域治,0-2,贏[-0.5/1],大[2.5],單,,,●,
英冠,2015-03-05,諾域治,0-1,韋根,0-1,輸[-1],小[2.5],單,●,,,
英冠,2015-03-01,諾域治,2-0,葉士域治,1-0,贏[-0.5],小[2.5],雙,,●,,
英冠,2015-02-25,布力般流浪,1-2,諾域治,1-0,贏[-0/0.5],大[2.5],單,,●,,
英冠,2015-02-21,屈福特,0-3,諾域治,0-0,贏[0],大[2.5],單,,●,,
英冠,2015-02-14,諾域治,2-0,狼隊,1-0,贏[-0.5/1],小[2.5],雙,,●,,
英冠,2015-02-11,查爾頓,2-3,諾域治,0-2,贏[-0.5/1],大[2.5],單,,,●,
英冠,2015-02-07,諾域治,4-0,黑池,2-0,贏[-1.5],大[2.5/3],雙,,,●,
英冠,2015-01-31,伯明翰,0-0,諾域治,0-0,輸[-0/0.5],小[2.5/3],雙,●,,,
英冠,2015-01-24,諾域治,1-2,賓福特,1-1,輸[-0.5/1],大[2.5/3],單,,●,,
英冠,2015-01-17,諾域治,3-2,卡迪夫城,3-0,走[-1],大[2.5],單,,,●,
英冠,2015-01-10,般尼茅夫,1-2,諾域治,1-1,贏[+0.5],大[2.5/3],單,,●,,
英足總盃,2015-01-03,普雷斯頓,2-0,諾域治,0-0,輸[-0/0.5],小[2.5],雙,,●,,
英冠,2014-12-28,雷丁,2-1,諾域治,2-0,輸[-0/0.5],大[2.5],單,,●,,
英冠,2014-12-26,諾域治,6-1,米禾爾,2-0,贏[-1],大[2.5],單,,,,●
英冠,2014-12-20,打比郡,2-2,諾域治,1-0,贏[+0/0.5],大[2.5],雙,,,●,
英冠,2014-12-13,諾域治,5-0,哈德斯菲爾德,0-0,贏[-1],大[2.5/3],單,,,●,
英冠,2014-12-06,韋根,0-1,諾域治,0-1,贏[0],小[2/2.5],單,●,,,
英冠,2014-11-29,諾域治,1-2,雷丁,1-2,輸[-0.5/1],大[2.5],單,,●,,
英冠,2014-11-22,諾域治,3-3,白禮頓,1-1,輸[-0.5],大[2.5],雙,,,●,
英冠,2014-11-08,諾定咸森林,2-1,諾域治,0-1,輸[0],大[2.5],單,,●,,
英冠,2014-11-05,米杜士堡,4-0,諾域治,2-0,輸[+0/0.5],大[2/2.5],雙,,,●,
英冠,2014-11-01,諾域治,2-1,保頓,1-0,走[-1],大[2.5],單,,●,,
英冠,2014-10-25,錫周三,0-0,諾域治,0-0,輸[-0/0.5],小[2/2.5],雙,●,,,
英冠,2014-10-22,諾域治,1-1,列斯聯,0-0,輸[-1/1.5],小[2.5/3],雙,,●,,
英冠,2014-10-18,富咸,1-0,諾域治,1-0,輸[-0/0.5],小[2.5],單,●,,,
英冠,2014-10-04,諾域治,1-1,洛達咸,0-1,輸[-1],小[2.5/3],雙,,●,,
英冠,2014-10-01,諾域治,0-1,查爾頓,0-0,輸[-1],小[2.5],單,●,,,
