0,1,2,3,4,5,6,7,8,9,10,11,12
英超,2014-03-26,曼聯,0-3,曼城,0-1,輸[+0/0.5],大[2.5/3],單,,●,,
英超,2014-03-23,韋斯咸,0-2,曼聯,0-2,贏[-0.5/1],小[2.5],雙,,●,,
歐冠盃,2014-03-20,曼聯,3-0,奧林比亞高斯,2-0,贏[-1],大[2.5/3],單,,●,,
英超,2014-03-16,曼聯,0-3,利物浦,0-1,輸[-0/0.5],大[2.5/3],單,,●,,
英超,2014-03-08,西布朗,0-3,曼聯,0-1,贏[-0.5/1],大[2.5],單,,●,,
歐冠盃,2014-02-26,奧林比亞高斯,2-0,曼聯,1-0,輸[-0/0.5],小[2/2.5],雙,,●,,
英超,2014-02-23,水晶宮,0-2,曼聯,0-0,贏[-1],小[2.5],雙,,●,,
英超,2014-02-13,阿仙奴,0-0,曼聯,0-0,贏[+0/0.5],小[2.5],雙,●,,,
英超,2014-02-10,曼聯,2-2,富咸,0-1,輸[-2],大[3/3.5],雙,,,●,
英超,2014-02-01,史篤城,2-1,曼聯,1-0,輸[-1/1.5],大[2.5],單,,●,,
英超,2014-01-29,曼聯,2-0,卡迪夫城,1-0,贏[-1.5/2],小[2.5/3],雙,,●,,
英聯賽盃,2014-01-23,曼聯,1-0,新特蘭,1-0,輸[-1.5/2],小[3],單,●,,,
英超,2014-01-20,車路士,3-1,曼聯,2-0,輸[+0.5/1],大[2.5],雙,,,●,
英超,2014-01-12,曼聯,2-0,史雲斯,0-0,贏[-1],小[2.5/3],雙,,●,,
英聯賽盃,2014-01-08,新特蘭,2-1,曼聯,1-0,輸[-0.5/1],大[2/2.5],單,,●,,
英足總盃,2014-01-06,曼聯,1-2,史雲斯,1-1,輸[-1],大[2.5/3],單,,●,,
英超,2014-01-02,曼聯,1-2,熱刺,0-1,輸[-0.5/1],大[2.5/3],單,,●,,
英超,2013-12-28,諾域治,0-1,曼聯,0-0,走[-1],小[2.5],單,●,,,
英超,2013-12-26,侯城,2-3,曼聯,2-2,走[-1],大[2.5],單,,,●,
英超,2013-12-21,曼聯,3-1,韋斯咸,2-0,贏[-1.5],大[2.5/3],雙,,,●,
英聯賽盃,2013-12-19,史篤城,0-2,曼聯,0-0,贏[-0.5/1],小[2.5],雙,,●,,
英超,2013-12-15,阿士東維拉,0-3,曼聯,0-2,贏[-0.5/1],大[2.5],單,,●,,
