home,away,Referee,time,HRestTime,ARestTime,HS_Acc,AS_Acc,HST_Acc,AST_Acc,H_Poss_Acc,A_Poss_Acc,H_atkPass_tot_Acc,A_atkPass_tot_Acc,H_atkPass_Ok_Acc,A_atkPass_OK_Acc,H_ins_Acc,A_ins_Acc,HAccP - AAccP,H/A,HWin,HDraw,HLose,H goal Diff,AWin,ADraw,ALose,A goal diff,moraldiff + h-a,y
Sunderland,Man United,M Atkinson,16306.0,8.0,8.0,66.0,82.0,18.0,27.0,240.2,283.10000000000014,540.0,896.0,370.0,686.0,83.0,57.0,-5.0,0.8387096774193549,3.0,1.0,1.0,5.0,2.0,1.0,2.0,4.0,6.171084084997133,D
Hull,Stoke,J Moss,16306.0,2.0,8.0,40.0,81.0,15.0,22.0,246.19999999999982,292.9,585.0,722.0,379.0,506.0,63.0,59.0,-12.0,0.6,1.0,1.0,3.0,-5.0,2.0,1.0,2.0,2.0,-13.253585938880057,D
Tottenham,QPR,A Taylor,16306.0,2.0,8.0,64.0,66.0,22.0,23.0,271.2,236.10000000000008,678.0,585.0,459.0,350.0,70.0,80.0,23.0,2.4375,4.0,0.0,1.0,5.0,0.0,1.0,4.0,-4.0,32.79002709002709,H
Man City,Liverpool,M Oliver,16307.0,8.0,8.0,93.0,91.0,33.0,33.0,293.4,320.1,953.0,885.0,759.0,653.0,70.0,61.0,-3.0,0.9423076923076923,5.0,0.0,0.0,11.0,3.0,1.0,1.0,1.0,3.706369897635284,H
Man City,Stoke,L Mason,16312.0,4.0,2.0,86.0,86.0,31.0,20.0,292.2,293.4,963.0,748.0,782.0,527.0,63.0,56.0,19.0,1.6333333333333333,5.0,0.0,0.0,11.0,2.0,1.0,2.0,2.0,30.21562174419317,A
West Ham,Southampton,M Dean,16312.0,3.0,3.0,67.0,67.0,23.0,22.0,237.50000000000026,276.2999999999999,563.0,728.0,348.0,501.0,52.0,77.0,-2.0,0.9354838709677419,2.0,0.0,3.0,0.0,2.0,2.0,1.0,2.0,-7.906378417624207,A
Swansea,West Brom,P Tierney,16312.0,3.0,3.0,46.0,59.0,24.0,15.0,225.1000000000001,235.39999999999992,364.0,719.0,240.0,484.0,89.0,85.0,10.0,1.5555555555555556,4.0,0.0,1.0,6.0,0.0,2.0,3.0,-4.0,25.61923589487307,H
Newcastle,Crystal Palace,M Jones,16312.0,3.0,3.0,61.0,41.0,15.0,20.0,230.09999999999985,181.29999999999973,493.0,531.0,306.0,322.0,67.0,81.0,-11.0,0.6206896551724138,1.0,1.0,3.0,-3.0,0.0,2.0,3.0,-5.0,-6.207799785319629,D
QPR,Sunderland,R Madley,16312.0,2.0,2.0,60.0,56.0,19.0,14.0,216.00000000000009,224.1,520.0,460.0,309.0,296.0,83.0,84.0,-11.0,0.5925925925925926,0.0,0.0,5.0,-8.0,2.0,2.0,1.0,1.0,-24.885261555261557,H
Everton,Chelsea,J Moss,16312.0,6.0,7.0,50.0,100.0,15.0,28.0,270.40000000000003,287.2999999999998,702.0,933.0,492.0,745.0,49.0,50.0,-9.0,0.8043478260869565,1.0,2.0,2.0,-1.0,4.0,1.0,0.0,7.0,-20.212199948224793,A
Tottenham,Liverpool,P Dowd,16313.0,2.0,5.0,68.0,88.0,22.0,30.0,275.0,309.9000000000001,623.0,938.0,433.0,694.0,70.0,57.0,-10.0,0.7959183673469388,4.0,0.0,1.0,7.0,2.0,1.0,2.0,-2.0,-5.07757122780415,A
Aston Villa,Hull,M Clattenburg,16313.0,3.0,2.0,40.0,41.0,12.0,13.0,191.20000000000007,234.5999999999998,581.0,565.0,364.0,357.0,76.0,65.0,1.0,1.0526315789473684,2.0,1.0,2.0,-4.0,1.0,1.0,3.0,-5.0,9.23543938459905,H
Liverpool,Aston Villa,L Mason,16326.0,13.0,13.0,79.0,36.0,30.0,7.0,275.0,191.10000000000008,766.0,545.0,554.0,335.0,66.0,67.0,26.0,2.130434782608696,3.0,1.0,1.0,3.0,2.0,1.0,2.0,-5.0,23.71438163076362,A
Sunderland,Tottenham,C Pawson,16326.0,14.0,13.0,64.0,59.0,19.0,19.0,248.7,286.3,515.0,634.0,348.0,449.0,71.0,76.0,-12.0,0.6666666666666666,1.0,2.0,2.0,-1.0,3.0,0.0,2.0,3.0,-14.548075921290206,D
West Brom,Everton,A Taylor,16326.0,14.0,13.0,64.0,58.0,16.0,20.0,239.49999999999997,286.00000000000006,722.0,772.0,488.0,550.0,85.0,51.0,-16.0,0.5294117647058824,0.0,2.0,3.0,-6.0,1.0,2.0,2.0,-2.0,-18.25212027261717,A
Arsenal,Man City,M Clattenburg,16326.0,13.0,14.0,80.0,84.0,27.0,27.0,325.0,325.2,1061.0,1096.0,828.0,894.0,70.0,60.0,-9.0,0.8043478260869565,3.0,2.0,0.0,4.0,4.0,0.0,1.0,9.0,-4.801790659978813,D
Chelsea,Swansea,K Friend,16326.0,13.0,14.0,101.0,50.0,32.0,24.0,299.5999999999998,233.80000000000013,953.0,360.0,763.0,246.0,48.0,86.0,15.0,1.4838709677419355,4.0,1.0,0.0,8.0,4.0,0.0,1.0,6.0,10.346915827800387,H
Southampton,Newcastle,C Foy,16326.0,14.0,14.0,71.0,71.0,26.0,16.0,286.3999999999998,256.99999999999994,740.0,583.0,526.0,390.0,67.0,66.0,12.0,1.631578947368421,2.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,14.170284497381353,H
Man United,QPR,P Dowd,16327.0,15.0,15.0,57.0,64.0,19.0,18.0,277.9000000000001,214.30000000000013,771.0,510.0,585.0,308.0,77.0,75.0,14.0,1.875,1.0,3.0,1.0,1.0,1.0,0.0,4.0,-6.0,16.19304157658821,H
Hull,West Ham,M Atkinson,16328.0,15.0,16.0,43.0,62.0,14.0,22.0,234.69999999999985,216.60000000000028,554.0,539.0,349.0,330.0,71.0,58.0,-7.0,0.7307692307692307,1.0,1.0,3.0,-4.0,2.0,0.0,3.0,-1.0,-10.525102547222364,D
Aston Villa,Arsenal,M Jones,16333.0,6.0,3.0,36.0,80.0,8.0,29.0,189.90000000000006,310.2,565.0,1057.0,349.0,815.0,69.0,82.0,-10.0,0.7142857142857143,3.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,-3.0587757083515292,A
Newcastle,Hull,N Swarbrick,16333.0,7.0,4.0,58.0,52.0,14.0,18.0,252.79999999999993,230.99999999999986,571.0,581.0,383.0,362.0,67.0,88.0,-4.0,0.8,0.0,2.0,3.0,-7.0,1.0,2.0,2.0,-2.0,-6.630399457831894,D
QPR,Stoke,M Atkinson,16333.0,6.0,7.0,65.0,77.0,17.0,15.0,188.1000000000001,264.7,473.0,677.0,292.0,465.0,88.0,81.0,-18.0,0.45454545454545453,1.0,0.0,4.0,-9.0,2.0,1.0,2.0,0.0,-18.11556652806653,D
Swansea,Southampton,J Moss,16333.0,7.0,7.0,49.0,63.0,23.0,29.0,240.20000000000007,274.39999999999986,337.0,670.0,232.0,463.0,73.0,70.0,-2.0,0.9393939393939394,4.0,0.0,1.0,5.0,2.0,2.0,1.0,5.0,4.491521643720596,A
West Ham,Liverpool,C Pawson,16333.0,4.0,3.0,58.0,71.0,18.0,22.0,228.60000000000028,284.6,538.0,807.0,335.0,576.0,56.0,63.0,-21.0,0.5625,1.0,1.0,3.0,-3.0,3.0,0.0,2.0,2.0,-19.297988026799885,H
Man City,Chelsea,M Dean,16334.0,3.0,3.0,81.0,107.0,26.0,37.0,305.7,283.5999999999998,1020.0,949.0,817.0,769.0,71.0,53.0,-2.0,0.9565217391304348,3.0,1.0,1.0,5.0,5.0,0.0,0.0,10.0,-8.305057675244008,D
Everton,Crystal Palace,M Oliver,16334.0,2.0,8.0,60.0,54.0,20.0,22.0,281.20000000000005,180.49999999999974,755.0,455.0,537.0,267.0,44.0,73.0,8.0,1.2857142857142858,2.0,2.0,1.0,1.0,0.0,3.0,2.0,-3.0,14.130648886678657,A
Tottenham,West Brom,K Friend,16334.0,2.0,8.0,62.0,62.0,22.0,14.0,295.6,233.09999999999997,736.0,670.0,551.0,441.0,84.0,82.0,17.0,2.0,3.0,1.0,1.0,5.0,0.0,2.0,3.0,-6.0,23.258365549962193,A
Man United,West Ham,L Mason,16340.0,6.0,6.0,66.0,68.0,24.0,25.0,308.4000000000001,234.90000000000026,792.0,591.0,599.0,360.0,102.0,65.0,1.0,1.0344827586206897,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,-9.54458926709102,H
Chelsea,Aston Villa,P Dowd,16340.0,2.0,7.0,85.0,38.0,32.0,9.0,260.69999999999993,172.70000000000007,818.0,462.0,649.0,262.0,57.0,59.0,24.0,2.090909090909091,4.0,1.0,0.0,9.0,3.0,1.0,1.0,0.0,19.759260304912473,H
Arsenal,Tottenham,M Oliver,16340.0,3.0,2.0,75.0,57.0,24.0,17.0,319.1,304.2000000000001,1045.0,755.0,796.0,557.0,92.0,81.0,3.0,1.088235294117647,2.0,3.0,0.0,4.0,2.0,1.0,2.0,1.0,14.409878002212494,D
Crystal Palace,Leicester,K Stroud,16340.0,2.0,6.0,49.0,49.0,19.0,16.0,170.69999999999982,186.09999999999994,439.0,556.0,254.0,340.0,82.0,80.0,4.0,1.1666666666666667,1.0,2.0,2.0,-2.0,2.0,2.0,1.0,1.0,-8.43307220686093,H
Hull,Man City,A Taylor,16340.0,2.0,2.0,50.0,69.0,18.0,23.0,223.79999999999984,295.7,528.0,965.0,315.0,752.0,94.0,69.0,-21.0,0.5,1.0,3.0,1.0,0.0,2.0,2.0,1.0,3.0,-18.52253778149496,A
Liverpool,Everton,M Atkinson,16340.0,3.0,3.0,69.0,66.0,22.0,22.0,280.5,301.1,715.0,870.0,492.0,626.0,64.0,42.0,9.0,1.25,2.0,0.0,3.0,-1.0,1.0,2.0,2.0,-2.0,1.3515600400876266,D
Southampton,QPR,M Clattenburg,16340.0,3.0,7.0,59.0,76.0,27.0,19.0,272.7999999999999,207.80000000000013,699.0,548.0,491.0,344.0,77.0,69.0,20.0,2.3333333333333335,3.0,1.0,1.0,6.0,1.0,1.0,3.0,-8.0,24.528210978729412,H
Sunderland,Swansea,C Foy,16340.0,3.0,3.0,54.0,46.0,18.0,21.0,240.3,237.60000000000008,482.0,326.0,343.0,211.0,68.0,76.0,-6.0,0.7857142857142857,0.0,4.0,1.0,-1.0,3.0,0.0,2.0,2.0,-10.732727960445349,D
West Brom,Burnley,J Moss,16341.0,3.0,8.0,55.0,58.0,14.0,15.0,226.89999999999992,218.6,642.0,697.0,410.0,406.0,74.0,61.0,1.0,1.0526315789473684,1.0,2.0,2.0,-4.0,0.0,3.0,2.0,-3.0,5.526442705228547,H
Stoke,Newcastle,C Pawson,16342.0,5.0,4.0,70.0,75.0,15.0,19.0,254.5,283.5999999999999,615.0,718.0,405.0,496.0,83.0,63.0,18.0,2.125,1.0,2.0,2.0,-1.0,0.0,3.0,2.0,-6.0,13.22884270032548,H
Swansea,Newcastle,L Mason,16347.0,7.0,4.0,48.0,79.0,18.0,20.0,248.60000000000008,294.89999999999986,354.0,728.0,231.0,496.0,78.0,60.0,13.0,1.8125,2.0,1.0,2.0,1.0,0.0,3.0,2.0,-5.0,12.369610390800876,D
Sunderland,Stoke,N Swarbrick,16347.0,7.0,4.0,62.0,70.0,19.0,16.0,247.9,234.5,523.0,588.0,373.0,388.0,60.0,76.0,-14.0,0.5882352941176471,0.0,4.0,1.0,-1.0,2.0,2.0,1.0,1.0,-16.722108528726178,H
Aston Villa,Man City,C Foy,16347.0,7.0,3.0,38.0,76.0,8.0,24.0,173.70000000000007,300.2,448.0,984.0,259.0,773.0,55.0,76.0,-23.0,0.4888888888888889,2.0,1.0,2.0,-4.0,2.0,2.0,1.0,3.0,-18.19708397192869,A
Leicester,Burnley,P Dowd,16347.0,7.0,6.0,45.0,59.0,14.0,15.0,210.09999999999994,216.79999999999995,565.0,660.0,344.0,387.0,79.0,58.0,5.0,1.2777777777777777,2.0,1.0,2.0,-1.0,0.0,3.0,2.0,-5.0,13.18269042170644,D
Hull,Crystal Palace,M Dean,16347.0,7.0,7.0,49.0,61.0,19.0,23.0,214.99999999999986,187.99999999999974,517.0,499.0,312.0,300.0,102.0,80.0,-11.0,0.6451612903225806,0.0,3.0,2.0,-3.0,2.0,2.0,1.0,1.0,-15.735968236240462,H
Liverpool,West Brom,M Oliver,16347.0,2.0,6.0,81.0,65.0,25.0,15.0,270.9,231.89999999999992,741.0,671.0,523.0,452.0,57.0,84.0,23.0,2.0454545454545454,1.0,1.0,3.0,-2.0,2.0,1.0,2.0,0.0,4.446250674182718,H
Tottenham,Southampton,M Jones,16348.0,2.0,8.0,53.0,66.0,17.0,30.0,282.50000000000006,284.2999999999999,710.0,723.0,530.0,512.0,91.0,73.0,-1.0,0.9714285714285714,1.0,2.0,2.0,0.0,4.0,1.0,0.0,8.0,-15.817807971372627,H
West Ham,QPR,A Taylor,16348.0,8.0,8.0,63.0,67.0,25.0,15.0,229.70000000000027,201.10000000000008,611.0,543.0,361.0,345.0,57.0,67.0,12.0,1.8571428571428572,2.0,1.0,2.0,1.0,1.0,1.0,3.0,-8.0,12.673172929221316,H
Chelsea,Arsenal,M Atkinson,16348.0,4.0,3.0,91.0,77.0,37.0,24.0,262.49999999999994,311.1,899.0,1040.0,723.0,796.0,51.0,95.0,11.0,1.3142857142857143,4.0,1.0,0.0,10.0,1.0,4.0,0.0,3.0,13.475373331682981,H
Man United,Everton,K Friend,16348.0,8.0,2.0,60.0,64.0,22.0,24.0,305.2000000000002,291.1,747.0,847.0,570.0,604.0,97.0,55.0,-1.0,0.9705882352941176,2.0,2.0,1.0,3.0,1.0,2.0,2.0,-2.0,2.7563026105973236,H
Arsenal,Hull,R East,16361.0,13.0,14.0,74.0,55.0,21.0,19.0,309.49999999999994,232.29999999999984,1016.0,534.0,782.0,327.0,93.0,114.0,15.0,1.75,1.0,3.0,1.0,1.0,1.0,2.0,2.0,-1.0,15.06681006955607,D
Southampton,Sunderland,A Marriner,16361.0,13.0,14.0,65.0,59.0,31.0,19.0,281.2999999999999,242.4,694.0,541.0,473.0,379.0,67.0,70.0,11.0,1.4782608695652173,4.0,0.0,1.0,7.0,1.0,3.0,1.0,1.0,13.058928160707097,H
Newcastle,Leicester,M Atkinson,16361.0,14.0,14.0,77.0,54.0,20.0,16.0,270.5999999999999,227.99999999999997,691.0,589.0,467.0,373.0,74.0,90.0,-6.0,0.7391304347826086,0.0,3.0,2.0,-5.0,2.0,2.0,1.0,1.0,-14.188043396414187,H
Man City,Tottenham,J Moss,16361.0,13.0,13.0,94.0,44.0,27.0,16.0,316.6,261.6000000000001,1035.0,689.0,821.0,495.0,83.0,97.0,13.0,1.3823529411764706,2.0,2.0,1.0,3.0,1.0,2.0,2.0,-3.0,16.46108688534703,H
Burnley,West Ham,K Friend,16361.0,14.0,13.0,57.0,57.0,18.0,20.0,217.79999999999995,224.80000000000027,670.0,595.0,391.0,349.0,63.0,56.0,-8.0,0.6923076923076923,0.0,4.0,1.0,-4.0,2.0,1.0,2.0,1.0,-7.0189419993324975,A
Crystal Palace,Chelsea,C Pawson,16361.0,14.0,13.0,63.0,69.0,21.0,30.0,182.5999999999998,244.49999999999991,493.0,847.0,297.0,663.0,82.0,58.0,-18.0,0.6086956521739131,2.0,2.0,1.0,1.0,4.0,1.0,0.0,10.0,-24.07610123509675,A
Everton,Aston Villa,A Taylor,16361.0,13.0,13.0,66.0,35.0,28.0,9.0,297.6,164.7000000000001,874.0,426.0,634.0,231.0,53.0,67.0,12.0,1.5454545454545454,1.0,1.0,3.0,-3.0,2.0,0.0,3.0,-6.0,1.2801419381981987,H
Stoke,Swansea,M Oliver,16362.0,15.0,15.0,62.0,49.0,18.0,18.0,238.3,257.9000000000001,563.0,373.0,368.0,242.0,76.0,88.0,6.0,1.2222222222222223,2.0,1.0,2.0,-1.0,1.0,2.0,2.0,0.0,4.290221256827664,H
QPR,Liverpool,P Dowd,16362.0,14.0,15.0,68.0,89.0,17.0,29.0,217.90000000000006,278.5,565.0,718.0,350.0,518.0,64.0,59.0,-32.0,0.28888888888888886,1.0,1.0,3.0,-6.0,2.0,1.0,2.0,1.0,-22.168382988646965,A
West Brom,Man United,M Dean,16363.0,16.0,15.0,65.0,65.0,17.0,23.0,234.79999999999993,298.3000000000002,691.0,677.0,463.0,504.0,81.0,103.0,-13.0,0.6285714285714286,2.0,0.0,3.0,-1.0,3.0,1.0,1.0,4.0,-12.818132480264836,D
West Brom,Crystal Palace,M Clattenburg,16368.0,4.0,7.0,57.0,58.0,17.0,18.0,227.59999999999994,175.8999999999998,660.0,505.0,435.0,309.0,83.0,88.0,-6.0,0.7857142857142857,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.800189324741762,D
Swansea,Leicester,M Jones,16368.0,6.0,7.0,47.0,52.0,15.0,15.0,258.80000000000007,246.09999999999997,391.0,614.0,249.0,378.0,80.0,91.0,4.0,1.1818181818181819,0.0,2.0,3.0,-4.0,2.0,1.0,2.0,0.0,-5.55938457432857,H
Liverpool,Hull,N Swarbrick,16368.0,2.0,7.0,87.0,50.0,26.0,20.0,295.7,210.29999999999984,739.0,440.0,536.0,254.0,56.0,112.0,24.0,2.142857142857143,2.0,1.0,2.0,-1.0,1.0,3.0,1.0,0.0,8.340274599542333,D
West Ham,Man City,M Atkinson,16368.0,7.0,3.0,75.0,98.0,24.0,37.0,242.30000000000027,304.9,615.0,980.0,366.0,772.0,61.0,81.0,-21.0,0.5531914893617021,3.0,1.0,1.0,5.0,3.0,2.0,0.0,7.0,-21.130271547755363,H
Southampton,Stoke,J Moss,16368.0,7.0,6.0,67.0,72.0,34.0,19.0,269.8999999999999,255.1,671.0,602.0,449.0,401.0,74.0,65.0,-1.0,0.9714285714285714,4.0,0.0,1.0,13.0,2.0,1.0,2.0,-1.0,9.612926636930432,H
Sunderland,Arsenal,K Friend,16368.0,7.0,2.0,55.0,75.0,14.0,24.0,229.4,306.7999999999999,496.0,1028.0,338.0,785.0,72.0,105.0,-12.0,0.6571428571428571,1.0,3.0,1.0,-6.0,1.0,3.0,1.0,1.0,-7.958857006107646,A
Tottenham,Newcastle,A Taylor,16369.0,2.0,8.0,56.0,78.0,22.0,22.0,238.80000000000007,256.0999999999999,633.0,632.0,447.0,400.0,103.0,87.0,11.0,1.55,1.0,2.0,2.0,-3.0,1.0,2.0,2.0,-4.0,3.802075342834449,A
Burnley,Everton,A Marriner,16369.0,8.0,2.0,65.0,64.0,18.0,27.0,228.69999999999996,296.5,697.0,825.0,426.0,595.0,66.0,53.0,-20.0,0.4594594594594595,0.0,3.0,2.0,-6.0,2.0,1.0,2.0,3.0,-18.638399852641342,A
Man United,Chelsea,P Dowd,16369.0,5.0,4.0,80.0,71.0,28.0,27.0,297.00000000000017,278.2999999999999,711.0,935.0,524.0,745.0,95.0,53.0,-13.0,0.7291666666666666,3.0,1.0,1.0,4.0,4.0,1.0,0.0,8.0,-17.80225861095427,D
QPR,Aston Villa,L Mason,16370.0,8.0,9.0,65.0,34.0,18.0,7.0,222.00000000000009,159.80000000000013,608.0,457.0,362.0,271.0,67.0,74.0,-8.0,0.6190476190476191,0.0,1.0,4.0,-8.0,1.0,0.0,4.0,-10.0,-10.573587026783963,H
Hull,Southampton,M Atkinson,16375.0,7.0,2.0,45.0,77.0,17.0,29.0,202.69999999999985,281.6,412.0,707.0,238.0,490.0,109.0,70.0,-18.0,0.5135135135135135,1.0,3.0,1.0,0.0,4.0,0.0,1.0,10.0,-16.290450725744844,A
Newcastle,Liverpool,A Marriner,16375.0,2.0,3.0,77.0,86.0,20.0,29.0,238.49999999999991,287.1,608.0,696.0,373.0,494.0,97.0,53.0,-23.0,0.46511627906976744,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,-10.907107843137247,H
Leicester,West Brom,S Attwell,16375.0,6.0,3.0,53.0,63.0,18.0,20.0,256.7,251.59999999999994,659.0,714.0,418.0,478.0,102.0,80.0,-1.0,0.9545454545454546,1.0,1.0,3.0,-3.0,2.0,2.0,1.0,4.0,-15.133074640619398,A
Stoke,West Ham,C Foy,16375.0,2.0,7.0,56.0,71.0,16.0,24.0,233.3,213.00000000000026,533.0,568.0,346.0,317.0,66.0,70.0,9.0,1.3461538461538463,2.0,1.0,2.0,-1.0,4.0,0.0,1.0,6.0,-6.416097627862328,D
Everton,Swansea,K Friend,16375.0,6.0,3.0,68.0,43.0,29.0,16.0,304.0,263.9000000000001,803.0,452.0,566.0,293.0,57.0,84.0,8.0,1.2758620689655173,2.0,1.0,2.0,3.0,1.0,2.0,2.0,0.0,7.01833021153508,D
Chelsea,QPR,M Jones,16375.0,3.0,4.0,51.0,67.0,22.0,20.0,270.5999999999999,226.90000000000006,814.0,645.0,617.0,373.0,48.0,64.0,30.0,2.875,3.0,2.0,0.0,6.0,1.0,1.0,3.0,-2.0,33.950778388278394,H
Arsenal,Burnley,C Pawson,16375.0,7.0,6.0,75.0,68.0,23.0,18.0,318.9999999999999,211.39999999999992,1050.0,658.0,821.0,400.0,102.0,67.0,19.0,2.1875,2.0,2.0,1.0,3.0,0.0,2.0,3.0,-8.0,26.08639029176787,H
Man City,Man United,M Oliver,16376.0,3.0,6.0,104.0,80.0,34.0,26.0,320.3,278.70000000000016,929.0,637.0,724.0,463.0,70.0,93.0,11.0,1.3333333333333333,3.0,1.0,1.0,6.0,2.0,2.0,1.0,0.0,8.268347964092648,H
Aston Villa,Tottenham,N Swarbrick,16376.0,5.0,3.0,44.0,58.0,12.0,18.0,200.30000000000013,244.70000000000005,515.0,605.0,312.0,400.0,70.0,95.0,-10.0,0.6774193548387096,0.0,0.0,5.0,-13.0,1.0,1.0,3.0,-4.0,-13.187894557239382,A
Crystal Palace,Sunderland,P Dowd,16377.0,9.0,9.0,52.0,60.0,21.0,16.0,161.69999999999982,234.0,467.0,528.0,276.0,342.0,90.0,73.0,6.0,1.2727272727272727,2.0,1.0,2.0,0.0,1.0,2.0,2.0,-8.0,3.5746451545044806,A
QPR,Man City,M Dean,16382.0,7.0,2.0,53.0,104.0,16.0,36.0,207.70000000000007,313.3,574.0,903.0,320.0,691.0,70.0,68.0,-31.0,0.29545454545454547,1.0,0.0,4.0,-3.0,4.0,0.0,1.0,7.0,-32.92889249202848,D
Southampton,Leicester,M Oliver,16382.0,7.0,7.0,76.0,52.0,28.0,18.0,277.4,270.79999999999995,670.0,700.0,440.0,446.0,67.0,100.0,20.0,2.0,4.0,0.0,1.0,10.0,0.0,1.0,4.0,-6.0,36.10540789824678,H
Liverpool,Chelsea,A Taylor,16382.0,3.0,2.0,81.0,63.0,27.0,28.0,289.00000000000006,295.49999999999994,712.0,909.0,502.0,691.0,49.0,46.0,-6.0,0.8695652173913043,2.0,2.0,1.0,1.0,4.0,1.0,0.0,7.0,-16.1661231884058,A
Man United,Crystal Palace,C Foy,16382.0,6.0,4.0,73.0,51.0,23.0,19.0,269.10000000000014,192.39999999999972,594.0,553.0,416.0,344.0,79.0,83.0,2.0,1.0714285714285714,2.0,2.0,1.0,1.0,1.0,1.0,3.0,-3.0,14.678035008469799,H
Burnley,Hull,M Clattenburg,16382.0,7.0,7.0,57.0,43.0,14.0,15.0,199.09999999999994,214.09999999999985,599.0,468.0,351.0,280.0,74.0,99.0,-4.0,0.7894736842105263,0.0,1.0,4.0,-11.0,1.0,2.0,2.0,-1.0,-15.901268851268854,H
West Ham,Aston Villa,J Moss,16382.0,7.0,5.0,68.0,50.0,19.0,11.0,215.80000000000027,211.80000000000013,536.0,573.0,296.0,361.0,68.0,65.0,9.0,1.5,3.0,1.0,1.0,4.0,0.0,0.0,5.0,-11.0,28.282576118158985,D
Sunderland,Everton,L Mason,16383.0,5.0,2.0,54.0,68.0,17.0,26.0,224.0,294.5,526.0,807.0,330.0,587.0,76.0,63.0,-10.0,0.7142857142857143,2.0,1.0,2.0,-6.0,2.0,2.0,1.0,4.0,-6.072360787066671,D
Swansea,Arsenal,P Dowd,16383.0,8.0,4.0,46.0,98.0,14.0,33.0,253.50000000000009,315.5999999999999,463.0,1122.0,310.0,891.0,86.0,94.0,-9.0,0.7631578947368421,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,-8.853379361025542,H
Tottenham,Stoke,M Jones,16383.0,2.0,8.0,69.0,69.0,24.0,18.0,241.8,246.5,630.0,610.0,423.0,419.0,87.0,70.0,-2.0,0.9393939393939394,2.0,1.0,2.0,-2.0,2.0,1.0,2.0,-1.0,0.967583877626673,A
West Brom,Newcastle,C Pawson,16383.0,8.0,8.0,61.0,66.0,19.0,16.0,258.2,209.89999999999992,690.0,504.0,458.0,294.0,92.0,99.0,5.0,1.25,2.0,2.0,1.0,4.0,3.0,1.0,1.0,2.0,-3.448952762923362,A
Man City,Swansea,N Swarbrick,16396.0,13.0,12.0,107.0,50.0,36.0,18.0,312.0,250.90000000000006,917.0,469.0,689.0,302.0,51.0,82.0,10.0,1.3125,3.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,4.916720281430486,H
Stoke,Burnley,M Atkinson,16396.0,13.0,14.0,68.0,61.0,19.0,15.0,241.0,209.49999999999991,581.0,658.0,389.0,391.0,70.0,78.0,18.0,2.0588235294117645,2.0,1.0,2.0,-1.0,1.0,1.0,3.0,-6.0,15.576301370419024,A
Newcastle,QPR,C Foy,16396.0,13.0,13.0,58.0,60.0,18.0,18.0,195.79999999999993,204.50000000000009,517.0,575.0,301.0,307.0,107.0,77.0,12.0,2.090909090909091,4.0,1.0,0.0,5.0,1.0,1.0,3.0,-2.0,28.016083841563386,H
Leicester,Sunderland,R Madley,16396.0,14.0,13.0,50.0,49.0,17.0,17.0,245.5,216.2,684.0,511.0,444.0,311.0,96.0,77.0,-7.0,0.7307692307692307,0.0,1.0,4.0,-6.0,2.0,1.0,2.0,-6.0,-23.49565421790486,D
Arsenal,Man United,M Dean,16396.0,12.0,14.0,94.0,88.0,31.0,25.0,297.89999999999986,284.0000000000001,1016.0,681.0,801.0,491.0,94.0,77.0,2.0,1.0606060606060606,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,-5.940266555034171,A
Everton,West Ham,M Clattenburg,16396.0,13.0,14.0,73.0,76.0,28.0,20.0,299.2999999999999,231.20000000000027,839.0,533.0,626.0,293.0,62.0,71.0,5.0,1.1785714285714286,2.0,2.0,1.0,4.0,3.0,2.0,0.0,5.0,-4.401489872078109,H
Chelsea,West Brom,L Mason,16396.0,14.0,13.0,61.0,51.0,25.0,15.0,274.29999999999995,253.29999999999995,789.0,652.0,569.0,402.0,41.0,84.0,24.0,2.090909090909091,4.0,1.0,0.0,5.0,1.0,2.0,2.0,-2.0,31.979430171278004,H
Crystal Palace,Liverpool,J Moss,16397.0,15.0,15.0,41.0,69.0,14.0,23.0,180.69999999999982,300.60000000000014,522.0,694.0,317.0,470.0,72.0,54.0,-10.0,0.7297297297297297,0.0,1.0,4.0,-6.0,2.0,1.0,2.0,0.0,-16.049858836815368,H
Hull,Tottenham,C Pawson,16397.0,15.0,14.0,45.0,77.0,11.0,24.0,226.89999999999984,272.8,485.0,676.0,291.0,454.0,88.0,84.0,-12.0,0.6129032258064516,1.0,2.0,2.0,0.0,2.0,0.0,3.0,-3.0,-4.27978217217791,A
Aston Villa,Southampton,P Dowd,16398.0,16.0,16.0,55.0,75.0,14.0,25.0,216.80000000000013,286.7999999999999,594.0,682.0,359.0,447.0,72.0,62.0,-24.0,0.4,0.0,1.0,4.0,-8.0,4.0,0.0,1.0,11.0,-37.8562073531713,D
Swansea,Crystal Palace,M Atkinson,16403.0,7.0,6.0,47.0,45.0,16.0,17.0,226.90000000000012,176.79999999999978,431.0,524.0,280.0,318.0,85.0,70.0,2.0,1.0666666666666667,2.0,1.0,2.0,1.0,1.0,1.0,3.0,-2.0,8.552541727804105,D
