home,away,Referee,time,HRestTime,ARestTime,HAccS,AAccS,HAccST,AAccST,HAccP - AAccP,H/A,HWin,HDraw,HLose,H goal Diff,AWin,ADraw,ALose,A goal diff,moraldiff + h-a,y
West Brom,Hull,J Moss,16060.0,7.0,6.0,75.0,56.0,20.0,14.0,-7.0,0.7083333333333334,0.0,1.0,4.0,-5.0,1.0,2.0,2.0,-1.0,-15.789536060070434,D
Man United,West Ham,M Jones,16060.0,2.0,2.0,64.0,61.0,23.0,18.0,12.0,1.631578947368421,1.0,2.0,2.0,1.0,1.0,1.0,3.0,-4.0,15.298823570956003,H
Fulham,Man City,K Friend,16060.0,7.0,3.0,73.0,87.0,22.0,32.0,-23.0,0.425,1.0,0.0,4.0,-6.0,4.0,1.0,0.0,13.0,-35.29284528889792,A
Southampton,Tottenham,C Foy,16061.0,8.0,3.0,63.0,72.0,21.0,19.0,-11.0,0.7105263157894737,0.0,2.0,3.0,-5.0,2.0,1.0,2.0,-9.0,-13.59872682729825,A
Swansea,Everton,L Mason,16061.0,7.0,8.0,64.0,89.0,18.0,39.0,-14.0,0.6410256410256411,2.0,2.0,1.0,1.0,3.0,2.0,0.0,8.0,-15.108298091657225,A
Arsenal,Chelsea,M Dean,16062.0,9.0,5.0,67.0,86.0,28.0,33.0,2.0,1.0454545454545454,3.0,1.0,1.0,4.0,4.0,0.0,1.0,6.0,3.667818154929961,D
Norwich,Fulham,J Moss,16065.0,5.0,5.0,62.0,76.0,19.0,24.0,9.0,1.5294117647058822,2.0,2.0,1.0,-1.0,1.0,0.0,4.0,-7.0,13.252762885920781,A
Newcastle,Stoke,M Atkinson,16065.0,5.0,5.0,66.0,53.0,23.0,12.0,11.0,1.4583333333333333,3.0,1.0,1.0,2.0,2.0,2.0,1.0,-2.0,5.469361132627853,H
West Ham,Arsenal,P Dowd,16065.0,5.0,2.0,57.0,65.0,18.0,26.0,-27.0,0.41304347826086957,1.0,1.0,3.0,-3.0,2.0,2.0,1.0,2.0,-33.17295250498516,A
Tottenham,West Brom,A Taylor,16065.0,4.0,5.0,72.0,78.0,17.0,19.0,20.0,2.111111111111111,3.0,1.0,1.0,-2.0,0.0,1.0,4.0,-5.0,30.742601759963236,D
Hull,Man United,M Oliver,16065.0,5.0,5.0,47.0,69.0,15.0,26.0,-9.0,0.7272727272727273,1.0,3.0,1.0,0.0,2.0,1.0,2.0,3.0,-1.7627797237771148,A
Chelsea,Swansea,M Jones,16065.0,2.0,3.0,79.0,56.0,29.0,16.0,18.0,1.75,3.0,1.0,1.0,3.0,1.0,2.0,2.0,-1.0,14.931425458599378,H
Cardiff,Southampton,A Marriner,16065.0,5.0,4.0,55.0,65.0,15.0,22.0,-6.0,0.7777777777777778,1.0,1.0,3.0,-6.0,0.0,2.0,3.0,-4.0,-3.588967048807831,A
Man City,Liverpool,L Mason,16065.0,5.0,5.0,89.0,117.0,32.0,42.0,-2.0,0.9545454545454546,4.0,1.0,0.0,9.0,4.0,0.0,1.0,12.0,4.388427590715921,H
Everton,Sunderland,L Probert,16065.0,3.0,5.0,85.0,67.0,33.0,18.0,26.0,3.0,4.0,1.0,0.0,9.0,0.0,3.0,2.0,-2.0,32.72889014580191,A
Aston Villa,Crystal Palace,H Webb,16065.0,5.0,5.0,60.0,61.0,19.0,22.0,7.0,1.411764705882353,1.0,1.0,3.0,-5.0,2.0,0.0,3.0,-2.0,-4.32213454459659,A
Aston Villa,Swansea,R East,16067.0,2.0,2.0,57.0,55.0,19.0,13.0,0.0,1.0,1.0,0.0,4.0,-6.0,1.0,2.0,2.0,1.0,-15.860185355441518,D
Hull,Fulham,R Madley,16067.0,2.0,2.0,52.0,81.0,16.0,31.0,3.0,1.15,0.0,3.0,2.0,-3.0,2.0,0.0,3.0,-3.0,-4.601116171284241,H
Man City,Crystal Palace,A Marriner,16067.0,1.0,2.0,87.0,60.0,31.0,26.0,23.0,2.210526315789474,4.0,1.0,0.0,7.0,3.0,0.0,2.0,0.0,23.84232752541577,H
Norwich,Man United,P Dowd,16067.0,2.0,2.0,64.0,74.0,19.0,27.0,-10.0,0.7222222222222222,1.0,2.0,2.0,-3.0,3.0,0.0,2.0,4.0,-12.974450206546184,A
West Ham,West Brom,M Dean,16067.0,2.0,2.0,46.0,71.0,11.0,22.0,-1.0,0.9473684210526315,0.0,1.0,4.0,-8.0,0.0,2.0,3.0,-4.0,-5.943664647144143,D
Cardiff,Sunderland,C Foy,16067.0,2.0,2.0,54.0,73.0,11.0,23.0,5.0,1.3333333333333333,1.0,1.0,3.0,-6.0,1.0,2.0,2.0,-1.0,-8.633904330963153,D
Tottenham,Stoke,K Friend,16068.0,3.0,3.0,82.0,60.0,16.0,12.0,15.0,1.6521739130434783,3.0,1.0,1.0,-2.0,2.0,2.0,1.0,-2.0,8.278412658218148,H
Chelsea,Liverpool,H Webb,16068.0,3.0,2.0,82.0,120.0,29.0,43.0,1.0,1.0232558139534884,3.0,1.0,1.0,2.0,4.0,0.0,1.0,13.0,-4.4475784322466225,H
Everton,Southampton,M Clattenburg,16068.0,3.0,3.0,89.0,67.0,30.0,27.0,8.0,1.2666666666666666,3.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,7.000423066212534,H
Newcastle,Arsenal,L Probert,16068.0,3.0,3.0,79.0,79.0,25.0,28.0,-9.0,0.8043478260869565,3.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,-6.250856975269315,A
West Brom,Newcastle,L Mason,16071.0,4.0,3.0,81.0,76.0,28.0,25.0,-14.0,0.5882352941176471,0.0,3.0,2.0,-3.0,3.0,1.0,1.0,7.0,-20.640449968422104,H
Liverpool,Hull,C Pawson,16071.0,2.0,4.0,100.0,66.0,35.0,27.0,15.0,1.6,3.0,0.0,2.0,8.0,1.0,3.0,1.0,5.0,11.642494824016566,H
Swansea,Man City,P Dowd,16071.0,4.0,4.0,59.0,95.0,11.0,30.0,-20.0,0.5238095238095238,0.0,3.0,2.0,-2.0,4.0,1.0,0.0,7.0,-30.65467032967034,A
Sunderland,Aston Villa,M Jones,16071.0,3.0,4.0,82.0,58.0,29.0,19.0,-7.0,0.6818181818181818,1.0,3.0,1.0,0.0,0.0,1.0,4.0,-7.0,20.832171702427864,A
Fulham,West Ham,M Clattenburg,16071.0,4.0,4.0,70.0,51.0,27.0,15.0,1.0,1.0526315789473684,2.0,0.0,3.0,-8.0,0.0,2.0,3.0,-7.0,9.293490865256807,H
Arsenal,Cardiff,J Moss,16071.0,3.0,3.0,70.0,56.0,26.0,15.0,26.0,2.3,2.0,2.0,1.0,0.0,1.0,1.0,3.0,-6.0,31.45760521599945,H
Crystal Palace,Norwich,M Dean,16071.0,4.0,4.0,59.0,65.0,25.0,18.0,-5.0,0.782608695652174,2.0,0.0,3.0,-2.0,1.0,2.0,2.0,0.0,1.3620921398862507,D
Stoke,Everton,A Marriner,16071.0,2.0,3.0,45.0,83.0,11.0,30.0,-15.0,0.6052631578947368,2.0,1.0,2.0,-5.0,3.0,1.0,1.0,4.0,-6.7745659438451185,D
Man United,Tottenham,H Webb,16071.0,4.0,2.0,63.0,84.0,24.0,18.0,-2.0,0.9473684210526315,4.0,0.0,1.0,6.0,3.0,1.0,1.0,0.0,0.5467222705674786,A
Southampton,Chelsea,M Atkinson,16071.0,3.0,2.0,58.0,74.0,20.0,29.0,-15.0,0.6590909090909091,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,-15.654484806658715,A
Hull,Chelsea,M Clattenburg,16081.0,7.0,6.0,67.0,70.0,25.0,28.0,-20.0,0.5454545454545454,1.0,2.0,2.0,3.0,4.0,1.0,0.0,6.0,-28.620741577263317,A
Fulham,Sunderland,M Dean,16081.0,7.0,3.0,78.0,88.0,28.0,26.0,5.0,1.3333333333333333,2.0,0.0,3.0,-9.0,1.0,3.0,1.0,0.0,-4.733339145935052,A
Everton,Norwich,K Friend,16081.0,7.0,7.0,87.0,65.0,30.0,20.0,18.0,1.8571428571428572,3.0,1.0,1.0,4.0,0.0,3.0,2.0,-2.0,19.916832176513154,H
Cardiff,West Ham,L Mason,16081.0,7.0,2.0,54.0,54.0,15.0,17.0,3.0,1.1875,1.0,1.0,3.0,-6.0,0.0,2.0,3.0,-5.0,5.817936730559445,A
Tottenham,Crystal Palace,M Oliver,16081.0,6.0,7.0,71.0,53.0,17.0,24.0,20.0,2.111111111111111,3.0,1.0,1.0,0.0,1.0,1.0,3.0,-4.0,23.30446911619513,H
Southampton,West Brom,H Webb,16081.0,7.0,7.0,55.0,68.0,18.0,20.0,6.0,1.2727272727272727,1.0,1.0,3.0,-2.0,1.0,3.0,1.0,0.0,-3.5289984468003013,H
Man United,Swansea,C Foy,16081.0,3.0,5.0,71.0,63.0,26.0,13.0,13.0,1.5909090909090908,4.0,0.0,1.0,6.0,0.0,2.0,3.0,-3.0,22.041783697343973,H
Newcastle,Man City,M Jones,16082.0,8.0,3.0,76.0,96.0,25.0,31.0,-11.0,0.7555555555555555,2.0,1.0,2.0,5.0,5.0,0.0,0.0,8.0,-24.946079192546584,A
Stoke,Liverpool,A Taylor,16082.0,8.0,7.0,46.0,85.0,12.0,32.0,-17.0,0.575,1.0,2.0,2.0,-6.0,3.0,0.0,2.0,7.0,-15.008720455745625,A
Aston Villa,Arsenal,N Swarbrick,16083.0,9.0,8.0,61.0,87.0,22.0,27.0,-22.0,0.5217391304347826,1.0,1.0,3.0,-4.0,3.0,1.0,1.0,2.0,-31.415786276259837,A
Crystal Palace,Stoke,M Clattenburg,16088.0,7.0,5.0,57.0,48.0,21.0,14.0,-5.0,0.782608695652174,1.0,1.0,3.0,-5.0,1.0,1.0,3.0,-8.0,-3.3818651755133864,H
Man City,Cardiff,N Swarbrick,16088.0,2.0,7.0,88.0,62.0,30.0,19.0,26.0,2.3684210526315788,5.0,0.0,0.0,7.0,0.0,1.0,4.0,-9.0,43.56327639751554,H
Liverpool,Aston Villa,J Moss,16088.0,5.0,4.0,77.0,55.0,31.0,21.0,19.0,1.9047619047619047,3.0,0.0,2.0,4.0,1.0,1.0,3.0,-2.0,24.155381638821538,D
Sunderland,Southampton,C Foy,16088.0,7.0,7.0,79.0,65.0,26.0,20.0,-10.0,0.6428571428571429,2.0,2.0,1.0,3.0,2.0,0.0,3.0,-1.0,6.158008658008654,D
West Ham,Newcastle,A Marriner,16088.0,7.0,6.0,53.0,73.0,18.0,25.0,-18.0,0.47058823529411764,1.0,1.0,3.0,-3.0,2.0,0.0,3.0,3.0,-13.274717268861735,A
Norwich,Hull,H Webb,16088.0,3.0,7.0,61.0,64.0,20.0,23.0,-4.0,0.8333333333333334,0.0,2.0,3.0,-4.0,1.0,1.0,3.0,1.0,-8.73152504784218,H
Arsenal,Fulham,L Probert,16088.0,4.0,3.0,83.0,79.0,25.0,30.0,32.0,2.8823529411764706,4.0,1.0,0.0,6.0,2.0,0.0,3.0,-9.0,39.923721227621485,H
Chelsea,Man United,P Dowd,16089.0,8.0,7.0,68.0,73.0,26.0,26.0,9.0,1.2571428571428571,4.0,1.0,0.0,7.0,4.0,0.0,1.0,5.0,13.074391256734216,H
Swansea,Tottenham,M Atkinson,16089.0,7.0,8.0,66.0,72.0,13.0,21.0,-16.0,0.5789473684210527,0.0,1.0,4.0,-5.0,4.0,1.0,0.0,7.0,-30.77871602082129,A
West Brom,Everton,M Oliver,16090.0,9.0,9.0,60.0,88.0,20.0,28.0,-19.0,0.5365853658536586,1.0,3.0,1.0,0.0,3.0,1.0,1.0,3.0,-9.299044368084616,D
Crystal Palace,Hull,R East,16098.0,3.0,3.0,60.0,68.0,23.0,20.0,0.0,1.0,2.0,1.0,2.0,-1.0,1.0,0.0,4.0,0.0,13.252695906044266,H
Liverpool,Everton,M Atkinson,16098.0,3.0,2.0,64.0,87.0,30.0,26.0,-3.0,0.926829268292683,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,-1.0753295164399148,H
Man United,Cardiff,C Pawson,16098.0,5.0,3.0,62.0,59.0,22.0,22.0,18.0,2.125,3.0,0.0,2.0,1.0,0.0,1.0,4.0,-9.0,26.72257806076456,H
Norwich,Newcastle,C Foy,16098.0,10.0,10.0,72.0,79.0,19.0,28.0,-13.0,0.6388888888888888,1.0,1.0,3.0,-3.0,2.0,0.0,3.0,2.0,-10.676875298614434,D
Swansea,Fulham,M Oliver,16098.0,3.0,2.0,66.0,75.0,13.0,27.0,5.0,1.2941176470588236,0.0,1.0,4.0,-6.0,2.0,0.0,3.0,-9.0,-0.696993992104856,H
Southampton,Arsenal,L Mason,16098.0,3.0,3.0,70.0,98.0,23.0,31.0,-21.0,0.5714285714285714,2.0,1.0,2.0,0.0,5.0,0.0,0.0,8.0,-27.574915903536365,D
Sunderland,Stoke,R Madley,16099.0,4.0,3.0,71.0,53.0,27.0,14.0,-2.0,0.9,2.0,2.0,1.0,3.0,0.0,1.0,4.0,-10.0,19.62252609455126,H
Aston Villa,West Brom,M Clattenburg,16099.0,10.0,8.0,53.0,60.0,20.0,23.0,0.0,1.0,1.0,2.0,2.0,-1.0,1.0,3.0,1.0,0.0,-8.515268097392205,H
Tottenham,Man City,A Marriner,16099.0,10.0,4.0,70.0,95.0,23.0,29.0,-10.0,0.7916666666666666,4.0,1.0,0.0,8.0,5.0,0.0,0.0,7.0,-11.31528822055138,A
Chelsea,West Ham,N Swarbrick,16099.0,3.0,7.0,68.0,60.0,28.0,19.0,29.0,2.933333333333333,5.0,0.0,0.0,9.0,1.0,1.0,3.0,-3.0,40.528943481213304,D
Hull,Tottenham,A Taylor,16102.0,3.0,2.0,64.0,54.0,19.0,22.0,-17.0,0.5526315789473685,1.0,0.0,4.0,0.0,4.0,0.0,1.0,4.0,-29.943457457873933,D
Fulham,Southampton,M Jones,16102.0,3.0,3.0,75.0,72.0,24.0,22.0,-12.0,0.5862068965517241,1.0,0.0,4.0,-12.0,1.0,2.0,2.0,-3.0,-19.52200001698204,A
Cardiff,Norwich,M Clattenburg,16102.0,3.0,3.0,57.0,69.0,23.0,18.0,-6.0,0.7142857142857143,0.0,1.0,4.0,-8.0,1.0,2.0,2.0,-2.0,-14.961054003541218,H
Everton,Aston Villa,R Madley,16102.0,3.0,2.0,79.0,53.0,21.0,22.0,15.0,1.6,2.0,2.0,1.0,-1.0,2.0,2.0,1.0,1.0,10.50381302758933,H
West Ham,Swansea,H Webb,16102.0,2.0,3.0,49.0,72.0,15.0,19.0,-6.0,0.7272727272727273,1.0,2.0,2.0,-1.0,1.0,1.0,3.0,-3.0,-0.8345726727692622,H
Newcastle,Sunderland,P Dowd,16102.0,3.0,2.0,74.0,74.0,23.0,27.0,13.0,1.619047619047619,1.0,1.0,3.0,-2.0,2.0,2.0,1.0,3.0,-2.9058242269239614,A
Stoke,Man United,N Swarbrick,16102.0,2.0,3.0,56.0,66.0,16.0,23.0,-20.0,0.4594594594594595,0.0,1.0,4.0,-7.0,3.0,0.0,2.0,2.0,-29.29095898604917,H
West Brom,Liverpool,K Friend,16103.0,3.0,4.0,65.0,72.0,23.0,34.0,-16.0,0.5789473684210527,1.0,2.0,2.0,-1.0,3.0,1.0,1.0,7.0,-17.87616199589884,D
Arsenal,Crystal Palace,J Moss,16103.0,4.0,4.0,76.0,61.0,27.0,19.0,26.0,2.238095238095238,4.0,1.0,0.0,6.0,2.0,1.0,2.0,-1.0,27.561937971222058,H
Man City,Chelsea,M Dean,16104.0,4.0,4.0,99.0,88.0,33.0,30.0,4.0,1.0909090909090908,5.0,0.0,0.0,10.0,4.0,1.0,0.0,8.0,3.5641774891774958,A
Aston Villa,West Ham,M Dean,16109.0,7.0,7.0,50.0,44.0,20.0,13.0,7.0,1.3888888888888888,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,4.15093043146112,A
Liverpool,Arsenal,M Oliver,16109.0,6.0,5.0,76.0,76.0,33.0,28.0,-9.0,0.8085106382978723,3.0,2.0,0.0,8.0,4.0,1.0,0.0,7.0,-6.881446173581168,H
Chelsea,Newcastle,H Webb,16109.0,4.0,7.0,95.0,91.0,31.0,30.0,16.0,1.5161290322580645,4.0,1.0,0.0,8.0,1.0,1.0,3.0,-4.0,35.78679229267465,H
Crystal Palace,West Brom,C Foy,16109.0,5.0,6.0,62.0,55.0,17.0,20.0,-1.0,0.9545454545454546,2.0,1.0,2.0,-2.0,1.0,2.0,2.0,-1.0,1.0158667138510324,H
Norwich,Man City,J Moss,16109.0,7.0,4.0,81.0,101.0,20.0,32.0,-26.0,0.44680851063829785,1.0,2.0,2.0,-2.0,4.0,0.0,1.0,8.0,-30.07459316046273,D
Southampton,Stoke,C Pawson,16109.0,7.0,7.0,77.0,67.0,25.0,21.0,12.0,1.631578947368421,2.0,2.0,1.0,1.0,1.0,1.0,3.0,-3.0,17.241428951299753,D
Swansea,Cardiff,A Marriner,16109.0,7.0,7.0,75.0,55.0,16.0,21.0,4.0,1.2352941176470589,1.0,0.0,4.0,-5.0,1.0,0.0,4.0,-7.0,0.34447605441177487,H
Sunderland,Hull,M Jones,16109.0,7.0,7.0,69.0,52.0,23.0,10.0,3.0,1.1428571428571428,3.0,1.0,1.0,6.0,0.0,1.0,4.0,-6.0,23.002417027417025,A
Man United,Fulham,K Friend,16110.0,8.0,4.0,78.0,78.0,24.0,26.0,18.0,2.125,2.0,0.0,3.0,0.0,1.0,0.0,4.0,-9.0,15.80721716173683,D
Tottenham,Everton,M Clattenburg,16110.0,8.0,8.0,53.0,83.0,18.0,23.0,-4.0,0.9,3.0,1.0,1.0,1.0,2.0,2.0,1.0,-1.0,-1.2177594549224864,H
West Ham,Norwich,M Oliver,16112.0,3.0,3.0,43.0,80.0,12.0,17.0,-1.0,0.9545454545454546,3.0,1.0,1.0,4.0,1.0,2.0,2.0,-2.0,10.787807280102676,H
Cardiff,Aston Villa,C Foy,16112.0,2.0,3.0,54.0,53.0,20.0,16.0,-5.0,0.7727272727272727,1.0,0.0,4.0,-8.0,1.0,1.0,3.0,-3.0,-6.76738064791134,D
Hull,Southampton,M Atkinson,16112.0,3.0,3.0,67.0,82.0,19.0,28.0,-8.0,0.7241379310344828,1.0,1.0,3.0,-2.0,2.0,3.0,0.0,4.0,-18.119792313730024,A
West Brom,Chelsea,A Taylor,16112.0,3.0,3.0,58.0,102.0,22.0,34.0,-28.0,0.40425531914893614,0.0,2.0,3.0,-4.0,4.0,1.0,0.0,8.0,-42.524177949709866,D
Stoke,Swansea,J Moss,16113.0,4.0,3.0,62.0,77.0,21.0,18.0,-1.0,0.9523809523809523,1.0,1.0,3.0,-3.0,2.0,0.0,3.0,-1.0,1.2701271896318431,D
Arsenal,Man United,M Clattenburg,16113.0,4.0,2.0,59.0,93.0,28.0,27.0,9.0,1.2571428571428571,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,14.955069679567714,D
Fulham,Liverpool,P Dowd,16113.0,2.0,4.0,54.0,81.0,18.0,39.0,-24.0,0.4146341463414634,0.0,1.0,4.0,-10.0,3.0,2.0,0.0,10.0,-40.76893462384129,A
Newcastle,Tottenham,N Swarbrick,16113.0,4.0,3.0,94.0,52.0,33.0,16.0,-5.0,0.8611111111111112,1.0,1.0,3.0,-6.0,3.0,1.0,1.0,1.0,-16.7207389824164,A
West Brom,Fulham,M Dean,16123.0,10.0,9.0,66.0,47.0,21.0,16.0,0.0,1.0,0.0,3.0,2.0,-3.0,0.0,1.0,4.0,-8.0,4.158257431970256,D
Cardiff,Hull,H Webb,16123.0,7.0,4.0,47.0,69.0,16.0,21.0,-3.0,0.8333333333333334,1.0,1.0,3.0,-6.0,1.0,1.0,3.0,-1.0,0.9214334009465865,A
Arsenal,Sunderland,A Marriner,16123.0,2.0,7.0,68.0,59.0,29.0,25.0,18.0,1.75,2.0,2.0,1.0,0.0,3.0,1.0,1.0,5.0,7.720138342078833,H
Man City,Stoke,C Foy,16123.0,3.0,9.0,102.0,56.0,30.0,21.0,24.0,2.142857142857143,3.0,1.0,1.0,7.0,1.0,2.0,2.0,-1.0,25.038090525836722,H
Chelsea,Everton,L Probert,16123.0,6.0,6.0,103.0,78.0,33.0,22.0,10.0,1.2702702702702702,3.0,2.0,0.0,6.0,2.0,1.0,2.0,-2.0,20.926184180762476,H
Crystal Palace,Man United,M Oliver,16123.0,14.0,9.0,59.0,83.0,19.0,24.0,-12.0,0.6666666666666666,3.0,0.0,2.0,0.0,1.0,2.0,2.0,-1.0,0.9909919154468199,A
West Ham,Southampton,M Clattenburg,16123.0,10.0,7.0,45.0,80.0,16.0,30.0,-5.0,0.8275862068965517,3.0,1.0,1.0,4.0,2.0,3.0,0.0,4.0,1.0192975855525717,H
Newcastle,Aston Villa,M Atkinson,16124.0,10.0,11.0,94.0,60.0,33.0,17.0,11.0,1.55,1.0,1.0,3.0,-8.0,1.0,2.0,2.0,-2.0,3.9956314892172244,H
Liverpool,Swansea,M Jones,16124.0,6.0,2.0,89.0,77.0,37.0,19.0,19.0,1.8636363636363635,3.0,2.0,0.0,9.0,2.0,1.0,2.0,1.0,28.457926134627037,H
Norwich,Tottenham,C Pawson,16124.0,11.0,2.0,81.0,57.0,20.0,20.0,-19.0,0.5,1.0,2.0,2.0,-2.0,3.0,1.0,1.0,3.0,-24.770684864334747,H
Stoke,Arsenal,M Jones,16130.0,7.0,7.0,46.0,58.0,21.0,30.0,-23.0,0.4772727272727273,1.0,2.0,2.0,-1.0,2.0,2.0,1.0,1.0,-19.233410668553276,H
Southampton,Liverpool,L Probert,16130.0,7.0,6.0,88.0,96.0,27.0,41.0,-15.0,0.6341463414634146,2.0,2.0,1.0,2.0,4.0,1.0,0.0,10.0,-22.711036617493974,A
Everton,West Ham,J Moss,16130.0,7.0,7.0,63.0,44.0,19.0,19.0,10.0,1.4166666666666667,1.0,1.0,3.0,-5.0,4.0,1.0,0.0,8.0,-14.513149343259549,H
Fulham,Chelsea,M Clattenburg,16130.0,7.0,2.0,46.0,115.0,17.0,35.0,-32.0,0.3191489361702128,0.0,2.0,3.0,-6.0,3.0,2.0,0.0,5.0,-42.554022161561576,A
Hull,Newcastle,K Friend,16130.0,4.0,6.0,71.0,98.0,27.0,29.0,-11.0,0.6451612903225806,2.0,1.0,2.0,4.0,1.0,1.0,3.0,-9.0,-1.5894917201333385,A
Aston Villa,Norwich,A Taylor,16131.0,7.0,6.0,58.0,69.0,16.0,19.0,-3.0,0.8636363636363636,1.0,1.0,3.0,-3.0,1.0,2.0,2.0,-2.0,-9.664878751449578,H
Swansea,Crystal Palace,M Dean,16131.0,2.0,7.0,78.0,60.0,21.0,23.0,-2.0,0.9166666666666666,2.0,1.0,2.0,2.0,3.0,0.0,2.0,0.0,-8.671386842702358,D
Tottenham,Cardiff,P Dowd,16131.0,2.0,8.0,55.0,63.0,17.0,15.0,23.0,2.533333333333333,2.0,1.0,2.0,0.0,1.0,1.0,3.0,-8.0,21.94051673300899,H
Norwich,Stoke,A Marriner,16137.0,5.0,7.0,67.0,40.0,21.0,20.0,-1.0,0.9565217391304348,1.0,1.0,3.0,-5.0,2.0,2.0,1.0,1.0,-17.675151113076808,D
West Brom,Man United,J Moss,16137.0,14.0,10.0,68.0,87.0,20.0,25.0,-19.0,0.4722222222222222,0.0,3.0,2.0,-3.0,2.0,2.0,1.0,3.0,-18.551984238671544,A
Crystal Palace,Southampton,H Webb,16137.0,5.0,6.0,55.0,88.0,21.0,24.0,0.0,1.0,2.0,1.0,2.0,-1.0,2.0,1.0,2.0,-1.0,4.70259959343408,A
Cardiff,Fulham,M Atkinson,16137.0,5.0,7.0,64.0,38.0,16.0,16.0,3.0,1.25,1.0,1.0,3.0,-7.0,0.0,2.0,3.0,-6.0,3.2163056293618055,H
Chelsea,Tottenham,M Oliver,16137.0,7.0,5.0,93.0,66.0,34.0,21.0,9.0,1.236842105263158,4.0,1.0,0.0,7.0,3.0,1.0,1.0,5.0,16.321346160371917,H
Aston Villa,Chelsea,C Foy,16144.0,12.0,6.0,58.0,87.0,14.0,32.0,-25.0,0.46808510638297873,1.0,1.0,3.0,-1.0,4.0,1.0,0.0,10.0,-36.8583986288489,H
Sunderland,Crystal Palace,N Swarbrick,16144.0,6.0,7.0,56.0,48.0,22.0,19.0,-1.0,0.96,2.0,1.0,2.0,-1.0,1.0,1.0,3.0,-3.0,5.88407632556569,D
Stoke,West Ham,C Pawson,16144.0,7.0,14.0,33.0,49.0,17.0,19.0,0.0,1.0,1.0,3.0,1.0,0.0,4.0,0.0,1.0,7.0,-4.418061778487136,H
Southampton,Norwich,K Friend,16144.0,7.0,7.0,82.0,53.0,22.0,20.0,3.0,1.1363636363636365,2.0,1.0,2.0,-3.0,1.0,2.0,2.0,-4.0,0.5908695643533335,H
Swansea,West Brom,M Atkinson,16144.0,12.0,7.0,71.0,70.0,19.0,19.0,4.0,1.25,1.0,2.0,2.0,0.0,0.0,3.0,2.0,-5.0,2.0956722460252593,A
Fulham,Newcastle,H Webb,16144.0,7.0,14.0,44.0,93.0,18.0,33.0,-21.0,0.36363636363636365,0.0,2.0,3.0,-5.0,2.0,0.0,3.0,-6.0,-16.928117394739008,H
Everton,Cardiff,R East,16144.0,7.0,7.0,72.0,69.0,18.0,20.0,20.0,2.176470588235294,2.0,0.0,3.0,-4.0,1.0,1.0,3.0,-6.0,17.47943380039586,H
Hull,Man City,L Mason,16144.0,6.0,2.0,71.0,107.0,26.0,31.0,-28.0,0.4166666666666667,2.0,1.0,2.0,2.0,3.0,1.0,1.0,6.0,-26.58555033055365,A
Man United,Liverpool,M Clattenburg,16145.0,8.0,14.0,84.0,88.0,25.0,37.0,-5.0,0.8837209302325582,2.0,2.0,1.0,4.0,4.0,1.0,0.0,9.0,-15.43058525078838,A
Tottenham,Arsenal,M Dean,16145.0,2.0,4.0,53.0,61.0,20.0,28.0,-6.0,0.8536585365853658,3.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,-1.1785799120625526,A
Man City,Fulham,J Moss,16151.0,7.0,7.0,91.0,50.0,25.0,18.0,33.0,3.2,3.0,1.0,1.0,6.0,1.0,1.0,3.0,-4.0,30.550430485446057,H
West Ham,Man United,L Mason,16151.0,7.0,2.0,46.0,78.0,17.0,22.0,-12.0,0.6571428571428571,3.0,0.0,2.0,3.0,2.0,2.0,1.0,2.0,-8.676358217705687,A
Norwich,Sunderland,P Dowd,16151.0,7.0,7.0,52.0,65.0,21.0,19.0,-3.0,0.88,1.0,1.0,3.0,-6.0,2.0,1.0,2.0,-1.0,-9.300372522214623,H
Newcastle,Crystal Palace,L Probert,16151.0,7.0,7.0,77.0,50.0,26.0,22.0,7.0,1.2692307692307692,2.0,0.0,3.0,-4.0,1.0,2.0,2.0,-1.0,-1.960612805176968,H
Cardiff,Liverpool,N Swarbrick,16151.0,7.0,6.0,72.0,93.0,22.0,41.0,-29.0,0.32558139534883723,1.0,1.0,3.0,-4.0,5.0,0.0,0.0,12.0,-41.4862579250981,A
Hull,West Brom,C Foy,16151.0,7.0,7.0,77.0,71.0,27.0,19.0,1.0,1.0526315789473684,2.0,0.0,3.0,0.0,1.0,2.0,2.0,-4.0,-1.09348663650227,H
Everton,Swansea,M Oliver,16151.0,7.0,7.0,73.0,66.0,20.0,23.0,18.0,1.9473684210526316,3.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,18.563884601908505,H
Chelsea,Arsenal,A Marriner,16151.0,3.0,5.0,84.0,57.0,26.0,25.0,6.0,1.146341463414634,3.0,1.0,1.0,6.0,2.0,1.0,2.0,-1.0,10.66536999312926,H
Aston Villa,Stoke,M Clattenburg,16152.0,7.0,8.0,67.0,45.0,17.0,22.0,-1.0,0.9615384615384616,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,-6.338884170134634,A
